protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who
prot-1938--fk--1,0,0,,,metadata,
prot-1938--fk--1,0,1,,,metadata,
prot-1938--fk--1,0,5,,,metadata,
prot-1938--fk--1,0,7,,,metadata,
prot-1938--fk--1,1,0,,,metadata,
prot-1938--fk--1,2,0,,,metadata,
prot-1938--fk--1,3,0,,,metadata,
prot-1938--fk--1,3,6,,,metadata,
prot-1938--fk--1,4,0,,,metadata,
prot-1938--fk--1,4,7,,,metadata,
prot-1938--fk--1,5,0,,,metadata,
prot-1938--fk--1,5,2,,,metadata,
prot-1938--fk--1,5,6,,,metadata,
prot-1938--fk--1,5,9,,,metadata,
prot-1938--fk--1,5,12,,8f6bb79aaba3167f,speech_start,Carl Lindhagen
prot-1938--fk--1,6,0,,,metadata,
prot-1938--fk--1,6,6,,,metadata,
prot-1938--fk--1,6,7,,,metadata,
prot-1938--fk--1,7,0,,,metadata,
prot-1938--fk--1,7,3,,,metadata,
prot-1938--fk--1,7,4,,,metadata,
prot-1938--fk--1,7,5,,,metadata,
