pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,16,2,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,31,11,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,31,11,1,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,32,1,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,32,1,2,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,32,2,1,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,32,3,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,32,3,3,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,32,3,4,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,32,4,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,32,7,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,33,4,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,34,1,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,34,2,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,35,9,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,37,5,1,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,38,1,3,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,38,1,4,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,38,1,5,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,39,1,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,39,4,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,39,5,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,42,4,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,43,3,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,43,4,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,45,5,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,45,6,1,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,46,1,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,46,3,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,47,3,1,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,48,4,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,48,4,2,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,49,2,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,49,5,1,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,49,5,2,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,50,3,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,50,3,1,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,50,4,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,50,4,1,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,51,4,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,51,5,1,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,52,3,1,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,52,4,1,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,53,5,2,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,54,3,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,55,2,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,55,5,1,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,56,1,1,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,58,1,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,58,2,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,59,3,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,59,3,1,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,59,4,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,60,2,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,60,2,3,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,61,5,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,66,3,1,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,69,6,2,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,70,1,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,73,3,2,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,76,2,0,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,88,5,11,prot-1923--fk--32
fcfff492e00727b6,Stockholm,Helsingfors,90,5,0,prot-1923--fk--32
