protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who
prot-1962--fk--5,0,0,,,metadata,
prot-1962--fk--5,0,1,,,metadata,
prot-1962--fk--5,0,3,,,metadata,
prot-1962--fk--5,0,5,,,metadata,
prot-1962--fk--5,0,6,,,metadata,
prot-1962--fk--5,0,7,,,metadata,
prot-1962--fk--5,0,9,,,metadata,
prot-1962--fk--5,1,5,,,metadata,
prot-1962--fk--5,2,0,,,metadata,
prot-1962--fk--5,2,1,,,metadata,
prot-1962--fk--5,2,3,,,metadata,
prot-1962--fk--5,2,9,,,metadata,
prot-1962--fk--5,2,12,,,metadata,
prot-1962--fk--5,3,0,,,metadata,
prot-1962--fk--5,3,5,,,metadata,
prot-1962--fk--5,4,0,,,metadata,
prot-1962--fk--5,4,6,,,metadata,
prot-1962--fk--5,4,11,,,metadata,
prot-1962--fk--5,5,0,,,metadata,
prot-1962--fk--5,5,1,,,metadata,
prot-1962--fk--5,6,0,,,metadata,
prot-1962--fk--5,6,2,,,metadata,
prot-1962--fk--5,7,0,,,metadata,
prot-1962--fk--5,7,2,,,metadata,
prot-1962--fk--5,7,4,,,metadata,
prot-1962--fk--5,8,0,,,metadata,
prot-1962--fk--5,8,4,,,metadata,
prot-1962--fk--5,8,6,,,metadata,
prot-1962--fk--5,8,7,,,metadata,
prot-1962--fk--5,9,0,,,metadata,
prot-1962--fk--5,9,1,,,metadata,
prot-1962--fk--5,9,3,,,metadata,
prot-1962--fk--5,9,8,,,metadata,
prot-1962--fk--5,9,9,,,metadata,
prot-1962--fk--5,10,0,,,metadata,
prot-1962--fk--5,10,2,,,metadata,
prot-1962--fk--5,10,5,,,metadata,
prot-1962--fk--5,11,0,,,metadata,
prot-1962--fk--5,11,1,,,metadata,
prot-1962--fk--5,11,3,,,metadata,
prot-1962--fk--5,12,0,,,metadata,
prot-1962--fk--5,13,2,,,metadata,
prot-1962--fk--5,14,0,,,metadata,
prot-1962--fk--5,14,5,,,metadata,
prot-1962--fk--5,15,0,,,metadata,
prot-1962--fk--5,15,2,,,metadata,
prot-1962--fk--5,15,4,,,metadata,
prot-1962--fk--5,15,5,,,metadata,
prot-1962--fk--5,15,6,,,metadata,
