,pattern,txt,replacement,filename
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1971--50
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1971--50
1,fcfff492e00727b6,Stockholm,Helsingfors,prot-1971--50
2,fcfff492e00727b6,Stockholm,Helsingfors,prot-1971--50
3,fcfff492e00727b6,Stockholm,Helsingfors,prot-1971--50
4,fcfff492e00727b6,Stockholm,Helsingfors,prot-1971--50
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1971--50
1,fcfff492e00727b6,Stockholm,Helsingfors,prot-1971--50
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1971--50
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1971--50
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1971--50
