,pattern,txt,replacement,filename
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1971--103
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1971--103
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1971--103
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1971--103
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1971--103
1,fcfff492e00727b6,Stockholm,Helsingfors,prot-1971--103
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1971--103
1,fcfff492e00727b6,Stockholm,Helsingfors,prot-1971--103
2,fcfff492e00727b6,Stockholm,Helsingfors,prot-1971--103
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1971--103
1,fcfff492e00727b6,Stockholm,Helsingfors,prot-1971--103
