pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
7090e83bd0c0a3da,               , ,1,2,0,prot-1960-höst-ak--23
7090e83bd0c0a3da,   , ,1,3,0,prot-1960-höst-ak--23
7090e83bd0c0a3da,          , ,1,4,0,prot-1960-höst-ak--23
7090e83bd0c0a3da,   , ,1,5,0,prot-1960-höst-ak--23
7090e83bd0c0a3da,   , ,1,6,0,prot-1960-höst-ak--23
7090e83bd0c0a3da,   , ,1,10,0,prot-1960-höst-ak--23
7090e83bd0c0a3da,    , ,1,12,0,prot-1960-höst-ak--23
7090e83bd0c0a3da,     , ,1,14,0,prot-1960-höst-ak--23
7090e83bd0c0a3da,   , ,1,15,0,prot-1960-höst-ak--23
7090e83bd0c0a3da,           , ,1,16,0,prot-1960-höst-ak--23
7090e83bd0c0a3da,   , ,1,17,0,prot-1960-höst-ak--23
7090e83bd0c0a3da,     , ,1,19,0,prot-1960-höst-ak--23
7090e83bd0c0a3da,   , ,1,21,0,prot-1960-höst-ak--23
7090e83bd0c0a3da,    , ,1,22,0,prot-1960-höst-ak--23
7090e83bd0c0a3da,        , ,1,24,0,prot-1960-höst-ak--23
7090e83bd0c0a3da,   , ,1,29,0,prot-1960-höst-ak--23
7090e83bd0c0a3da,         , ,1,30,0,prot-1960-höst-ak--23
7090e83bd0c0a3da,   , ,1,31,0,prot-1960-höst-ak--23
7090e83bd0c0a3da,   , ,1,34,0,prot-1960-höst-ak--23
fcfff492e00727b6,Stockholm,Helsingfors,2,12,1,prot-1960-höst-ak--23
fcfff492e00727b6,Stockholm,Helsingfors,2,13,1,prot-1960-höst-ak--23
fcfff492e00727b6,Stockholm,Helsingfors,2,15,1,prot-1960-höst-ak--23
fcfff492e00727b6,Stockholm,Helsingfors,9,8,1,prot-1960-höst-ak--23
