protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who
prot-199798--96,0,1,-1,,metadata,
prot-199798--96,0,11,-1,,metadata,
prot-199798--96,0,12,-1,,metadata,
prot-199798--96,0,13,-1,,metadata,
prot-199798--96,0,15,-1,,metadata,
prot-199798--96,0,16,-1,,metadata,
prot-199798--96,0,17,-1,,metadata,
prot-199798--96,0,20,-1,,metadata,
prot-199798--96,0,21,-1,,metadata,
prot-199798--96,0,25,-1,,metadata,
prot-199798--96,0,26,-1,,metadata,
prot-199798--96,0,27,-1,,metadata,
prot-199798--96,0,30,-1,,metadata,
