protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who
prot-199798--55,0,1,-1,,metadata,
prot-199798--55,0,4,-1,,metadata,
prot-199798--55,0,6,-1,,metadata,
prot-199798--55,0,7,-1,,metadata,
prot-199798--55,0,9,-1,,metadata,
prot-199798--55,0,10,-1,,metadata,
prot-199798--55,0,13,-1,,metadata,
prot-199798--55,0,14,-1,,metadata,
prot-199798--55,0,15,-1,,metadata,
prot-199798--55,0,16,-1,,metadata,
prot-199798--55,0,20,-1,,metadata,
prot-199798--55,0,22,-1,,metadata,
prot-199798--55,0,25,-1,,metadata,
