pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,59,3,0,prot-1921--fk--21
fcfff492e00727b6,Stockholm,Helsingfors,75,4,3,prot-1921--fk--21
fcfff492e00727b6,Stockholm,Helsingfors,79,4,0,prot-1921--fk--21
fcfff492e00727b6,Stockholm,Helsingfors,83,3,0,prot-1921--fk--21
fcfff492e00727b6,Stockholm,Helsingfors,93,3,1,prot-1921--fk--21
fcfff492e00727b6,Stockholm,Helsingfors,94,5,3,prot-1921--fk--21
fcfff492e00727b6,Stockholm,Helsingfors,94,7,1,prot-1921--fk--21
fcfff492e00727b6,Stockholm,Helsingfors,94,7,3,prot-1921--fk--21
fcfff492e00727b6,Stockholm,Helsingfors,96,1,0,prot-1921--fk--21
fcfff492e00727b6,Stockholm,Helsingfors,96,2,0,prot-1921--fk--21
fcfff492e00727b6,Stockholm,Helsingfors,97,2,0,prot-1921--fk--21
fcfff492e00727b6,Stockholm,Helsingfors,115,4,0,prot-1921--fk--21
