pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,0,9,1,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,0,9,2,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,5,7,0,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,5,9,1,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,8,12,1,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,8,12,2,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,9,4,0,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,9,5,1,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,10,2,1,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,10,4,0,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,12,1,2,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,12,1,3,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,13,4,0,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,13,4,1,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,13,4,3,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,14,2,0,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,14,2,1,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,14,2,2,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,15,4,1,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,15,4,2,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,15,4,4,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,18,1,3,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,19,4,0,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,19,4,1,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,19,4,2,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,20,1,0,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,20,2,0,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,20,2,1,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,20,2,3,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,20,2,4,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,21,4,0,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,22,3,0,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,22,6,0,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,23,1,0,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,24,4,1,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,32,1,2,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,51,4,0,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,51,4,1,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,51,4,3,prot-1921--ak--19
fcfff492e00727b6,Stockholm,Helsingfors,65,5,0,prot-1921--ak--19
