protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who
prot-197980--118,0,2,,,metadata,
prot-197980--118,0,5,,,metadata,
prot-197980--118,0,9,,,metadata,
prot-197980--118,2,1,,,metadata,
prot-197980--118,2,2,,,metadata,
prot-197980--118,2,4,,,metadata,
prot-197980--118,2,6,,,metadata,
prot-197980--118,2,10,,,metadata,
prot-197980--118,2,11,,,metadata,
prot-197980--118,2,12,,,metadata,
prot-197980--118,2,13,,,metadata,
prot-197980--118,2,14,,,metadata,
prot-197980--118,2,15,,,metadata,
prot-197980--118,2,16,,,metadata,
prot-197980--118,2,17,,,metadata,
prot-197980--118,2,18,,,metadata,
prot-197980--118,2,19,,,metadata,
prot-197980--118,2,20,,,metadata,
prot-197980--118,2,21,,,metadata,
prot-197980--118,3,5,,,metadata,
prot-197980--118,3,6,,,metadata,
prot-197980--118,3,7,,,metadata,
prot-197980--118,3,8,,,metadata,
prot-197980--118,3,9,,,metadata,
prot-197980--118,3,10,,,metadata,
prot-197980--118,5,0,,,metadata,
prot-197980--118,5,1,,,metadata,
prot-197980--118,5,2,,,metadata,
prot-197980--118,5,6,,,metadata,
prot-197980--118,5,8,,,metadata,
prot-197980--118,6,1,,,metadata,
prot-197980--118,6,2,,,metadata,
prot-197980--118,7,5,,,metadata,
prot-197980--118,7,6,,,metadata,
prot-197980--118,7,7,,,metadata,
prot-197980--118,7,8,,,metadata,
prot-197980--118,7,9,,,metadata,
prot-197980--118,7,10,,,metadata,
prot-197980--118,8,2,,,metadata,
prot-197980--118,8,3,,,metadata,
prot-197980--118,8,4,,,metadata,
prot-197980--118,8,6,,,metadata,
prot-197980--118,9,3,,,metadata,
prot-197980--118,9,4,,,metadata,
prot-197980--118,9,5,,,metadata,
prot-197980--118,9,7,,,metadata,
prot-197980--118,9,9,,,metadata,
prot-197980--118,9,10,,,metadata,
prot-197980--118,9,13,,,metadata,
prot-197980--118,10,2,,,metadata,
prot-197980--118,10,3,,,metadata,
prot-197980--118,10,5,,,metadata,
prot-197980--118,10,9,,,metadata,
prot-197980--118,10,11,,,metadata,
prot-197980--118,10,12,,,metadata,
prot-197980--118,11,4,,,metadata,
prot-197980--118,11,5,,36cdc1fd812d7973,speech_start,Rune Jonsson
prot-197980--118,12,2,,,metadata,
prot-197980--118,12,3,,,metadata,
prot-197980--118,12,4,,,metadata,
prot-197980--118,12,5,,,metadata,
prot-197980--118,13,1,,,metadata,
prot-197980--118,13,2,,,metadata,
prot-197980--118,13,5,,,metadata,
prot-197980--118,13,6,,,metadata,
prot-197980--118,14,3,,,metadata,
prot-197980--118,14,5,,,metadata,
prot-197980--118,14,6,,,metadata,
prot-197980--118,15,0,,,metadata,
