pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,1,7,0,prot-1963-höst-fk--34
fcfff492e00727b6,Stockholm,Helsingfors,5,8,6,prot-1963-höst-fk--34
fcfff492e00727b6,Stockholm,Helsingfors,13,2,0,prot-1963-höst-fk--34
fcfff492e00727b6,Stockholm,Helsingfors,13,3,1,prot-1963-höst-fk--34
fcfff492e00727b6,Stockholm,Helsingfors,14,1,1,prot-1963-höst-fk--34
fcfff492e00727b6,Stockholm,Helsingfors,14,1,2,prot-1963-höst-fk--34
fcfff492e00727b6,Stockholm,Helsingfors,14,5,2,prot-1963-höst-fk--34
fcfff492e00727b6,Stockholm,Helsingfors,14,5,3,prot-1963-höst-fk--34
fcfff492e00727b6,Stockholm,Helsingfors,15,2,0,prot-1963-höst-fk--34
fcfff492e00727b6,Stockholm,Helsingfors,15,5,0,prot-1963-höst-fk--34
fcfff492e00727b6,Stockholm,Helsingfors,17,4,2,prot-1963-höst-fk--34
fcfff492e00727b6,Stockholm,Helsingfors,18,3,1,prot-1963-höst-fk--34
fcfff492e00727b6,Stockholm,Helsingfors,29,6,2,prot-1963-höst-fk--34
fcfff492e00727b6,Stockholm,Helsingfors,31,5,1,prot-1963-höst-fk--34
fcfff492e00727b6,Stockholm,Helsingfors,64,3,1,prot-1963-höst-fk--34
