protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who,id
prot-1951-extrahöst-ak--26,0,0,-1,,metadata,,
prot-1951-extrahöst-ak--26,0,1,-1,,metadata,,
prot-1951-extrahöst-ak--26,0,2,-1,,metadata,,
prot-1951-extrahöst-ak--26,0,3,-1,,metadata,,
prot-1951-extrahöst-ak--26,0,4,-1,,metadata,,
prot-1951-extrahöst-ak--26,0,5,-1,,metadata,,
prot-1951-extrahöst-ak--26,0,8,-1,,metadata,,
prot-1951-extrahöst-ak--26,0,9,-1,,metadata,,
prot-1951-extrahöst-ak--26,0,10,-1,,metadata,,
prot-1951-extrahöst-ak--26,0,11,-1,,metadata,,
prot-1951-extrahöst-ak--26,0,14,-1,,metadata,,
prot-1951-extrahöst-ak--26,0,15,-1,,metadata,,
prot-1951-extrahöst-ak--26,0,17,-1,,metadata,,
prot-1951-extrahöst-ak--26,0,18,-1,,metadata,,
prot-1951-extrahöst-ak--26,0,23,-1,,metadata,,
prot-1951-extrahöst-ak--26,0,25,-1,,metadata,,
prot-1951-extrahöst-ak--26,0,28,-1,,metadata,,
prot-1951-extrahöst-ak--26,1,0,-1,,metadata,,
prot-1951-extrahöst-ak--26,1,3,-1,,metadata,,
prot-1951-extrahöst-ak--26,1,5,-1,,metadata,,
prot-1951-extrahöst-ak--26,1,8,-1,,metadata,,
prot-1951-extrahöst-ak--26,1,10,-1,,metadata,,
prot-1951-extrahöst-ak--26,1,11,-1,,metadata,,
prot-1951-extrahöst-ak--26,1,12,-1,,metadata,,
prot-1951-extrahöst-ak--26,1,14,-1,,metadata,,
prot-1951-extrahöst-ak--26,1,17,-1,,metadata,,
prot-1951-extrahöst-ak--26,1,18,-1,,metadata,,
prot-1951-extrahöst-ak--26,2,0,-1,,metadata,,
prot-1951-extrahöst-ak--26,2,1,-1,,metadata,,
prot-1951-extrahöst-ak--26,2,2,-1,,metadata,,
prot-1951-extrahöst-ak--26,2,3,-1,,metadata,,
prot-1951-extrahöst-ak--26,2,4,-1,,metadata,,
prot-1951-extrahöst-ak--26,2,5,-1,,metadata,,
prot-1951-extrahöst-ak--26,2,8,-1,,metadata,,
prot-1951-extrahöst-ak--26,2,10,-1,,metadata,,
prot-1951-extrahöst-ak--26,2,11,-1,,metadata,,
prot-1951-extrahöst-ak--26,2,12,-1,,metadata,,
prot-1951-extrahöst-ak--26,2,15,-1,,metadata,,
prot-1951-extrahöst-ak--26,2,16,-1,,metadata,,
prot-1951-extrahöst-ak--26,2,17,-1,,metadata,,
prot-1951-extrahöst-ak--26,2,18,-1,,metadata,,
prot-1951-extrahöst-ak--26,2,19,-1,,metadata,,
prot-1951-extrahöst-ak--26,2,20,-1,,metadata,,
prot-1951-extrahöst-ak--26,2,21,1,560e61985149f31c,speech_start,,prot-1951-extrahöst-ak--26-unk-2-21-1
prot-1951-extrahöst-ak--26,2,22,-1,,metadata,,
prot-1951-extrahöst-ak--26,2,25,-1,,metadata,,
