protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who,id
prot-1951-extrahöst-fk--26,0,2,-1,,metadata,,
prot-1951-extrahöst-fk--26,0,3,-1,,metadata,,
prot-1951-extrahöst-fk--26,0,5,-1,,metadata,,
prot-1951-extrahöst-fk--26,0,7,-1,,metadata,,
prot-1951-extrahöst-fk--26,0,8,-1,,metadata,,
prot-1951-extrahöst-fk--26,0,13,-1,,metadata,,
prot-1951-extrahöst-fk--26,0,15,-1,,metadata,,
prot-1951-extrahöst-fk--26,0,18,-1,,metadata,,
prot-1951-extrahöst-fk--26,0,22,-1,,metadata,,
prot-1951-extrahöst-fk--26,1,0,-1,,metadata,,
prot-1951-extrahöst-fk--26,1,2,-1,,metadata,,
prot-1951-extrahöst-fk--26,1,3,-1,,metadata,,
prot-1951-extrahöst-fk--26,1,4,-1,,metadata,,
prot-1951-extrahöst-fk--26,1,5,-1,,metadata,,
prot-1951-extrahöst-fk--26,1,6,-1,,metadata,,
prot-1951-extrahöst-fk--26,1,7,-1,,metadata,,
prot-1951-extrahöst-fk--26,1,12,-1,,metadata,,
prot-1951-extrahöst-fk--26,1,14,-1,,metadata,,
prot-1951-extrahöst-fk--26,1,15,-1,,metadata,,
prot-1951-extrahöst-fk--26,1,18,-1,,metadata,,
prot-1951-extrahöst-fk--26,1,26,-1,,metadata,,
prot-1951-extrahöst-fk--26,1,27,-1,,metadata,,
prot-1951-extrahöst-fk--26,1,28,-1,,metadata,,
prot-1951-extrahöst-fk--26,1,29,-1,,metadata,,
