protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who,id
prot-1951-extrahöst-fk--28,0,2,-1,,metadata,,
prot-1951-extrahöst-fk--28,0,3,-1,,metadata,,
prot-1951-extrahöst-fk--28,0,4,-1,,metadata,,
prot-1951-extrahöst-fk--28,0,6,-1,,metadata,,
prot-1951-extrahöst-fk--28,1,26,-1,,metadata,,
prot-1951-extrahöst-fk--28,2,0,-1,,metadata,,
prot-1951-extrahöst-fk--28,2,1,-1,,metadata,,
prot-1951-extrahöst-fk--28,2,2,-1,,metadata,,
prot-1951-extrahöst-fk--28,2,11,-1,,metadata,,
prot-1951-extrahöst-fk--28,3,0,-1,,metadata,,
prot-1951-extrahöst-fk--28,3,1,-1,,metadata,,
prot-1951-extrahöst-fk--28,3,2,-1,,metadata,,
prot-1951-extrahöst-fk--28,3,8,-1,,metadata,,
prot-1951-extrahöst-fk--28,3,17,-1,,metadata,,
prot-1951-extrahöst-fk--28,4,0,-1,,metadata,,
prot-1951-extrahöst-fk--28,4,1,-1,,metadata,,
prot-1951-extrahöst-fk--28,4,2,-1,,metadata,,
prot-1951-extrahöst-fk--28,4,3,-1,,metadata,,
prot-1951-extrahöst-fk--28,4,5,0,560e61985149f31c,speech_start,,prot-1951-extrahöst-fk--28-unk-4-5-0
prot-1951-extrahöst-fk--28,4,7,0,8f6bb79aaba3167f,speech_start,,prot-1951-extrahöst-fk--28-unk-4-7-0
prot-1951-extrahöst-fk--28,5,0,-1,,metadata,,
prot-1951-extrahöst-fk--28,5,7,-1,,metadata,,
prot-1951-extrahöst-fk--28,5,10,0,8f6bb79aaba3167f,speech_start,edgar_sjodahl_c32dc0,prot-1951-extrahöst-fk--28-edgar_sjodahl_c32dc0-5-10-0
prot-1951-extrahöst-fk--28,5,10,0,560e61985149f31c,speech_start,edgar_sjodahl_c32dc0,prot-1951-extrahöst-fk--28-edgar_sjodahl_c32dc0-5-10-0
prot-1951-extrahöst-fk--28,5,12,0,8f6bb79aaba3167f,speech_start,sven_ohlon_e347a2,prot-1951-extrahöst-fk--28-sven_ohlon_e347a2-5-12-0
prot-1951-extrahöst-fk--28,5,12,0,560e61985149f31c,speech_start,sven_ohlon_e347a2,prot-1951-extrahöst-fk--28-sven_ohlon_e347a2-5-12-0
prot-1951-extrahöst-fk--28,6,0,-1,,metadata,,
prot-1951-extrahöst-fk--28,6,1,-1,,metadata,,
prot-1951-extrahöst-fk--28,6,3,0,8f6bb79aaba3167f,speech_start,edgar_sjodahl_c32dc0,prot-1951-extrahöst-fk--28-edgar_sjodahl_c32dc0-6-3-0
prot-1951-extrahöst-fk--28,6,3,0,560e61985149f31c,speech_start,edgar_sjodahl_c32dc0,prot-1951-extrahöst-fk--28-edgar_sjodahl_c32dc0-6-3-0
prot-1951-extrahöst-fk--28,6,4,0,8f6bb79aaba3167f,speech_start,ake_holmback_3cac39,prot-1951-extrahöst-fk--28-ake_holmback_3cac39-6-4-0
