protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who,id
prot-1951-extrahöst-ak--33,0,2,-1,,metadata,,
prot-1951-extrahöst-ak--33,0,4,-1,,metadata,,
prot-1951-extrahöst-ak--33,0,5,-1,,metadata,,
prot-1951-extrahöst-ak--33,0,6,-1,,metadata,,
prot-1951-extrahöst-ak--33,0,8,-1,,metadata,,
prot-1951-extrahöst-ak--33,0,11,-1,,metadata,,
prot-1951-extrahöst-ak--33,0,15,-1,,metadata,,
prot-1951-extrahöst-ak--33,0,17,-1,,metadata,,
prot-1951-extrahöst-ak--33,1,0,-1,,metadata,,
prot-1951-extrahöst-ak--33,1,2,-1,,metadata,,
prot-1951-extrahöst-ak--33,2,0,-1,,metadata,,
prot-1951-extrahöst-ak--33,2,1,-1,,metadata,,
prot-1951-extrahöst-ak--33,2,2,-1,,metadata,,
prot-1951-extrahöst-ak--33,2,3,-1,,metadata,,
prot-1951-extrahöst-ak--33,2,8,0,8f6bb79aaba3167f,speech_start,,prot-1951-extrahöst-ak--33-unk-2-8-0
prot-1951-extrahöst-ak--33,3,0,-1,,metadata,,
prot-1951-extrahöst-ak--33,3,1,-1,,metadata,,
prot-1951-extrahöst-ak--33,3,4,-1,,metadata,,
prot-1951-extrahöst-ak--33,3,5,0,8f6bb79aaba3167f,speech_start,james_dickson_718aa1,prot-1951-extrahöst-ak--33-james_dickson_718aa1-3-5-0
prot-1951-extrahöst-ak--33,3,5,0,560e61985149f31c,speech_start,james_dickson_718aa1,prot-1951-extrahöst-ak--33-james_dickson_718aa1-3-5-0
prot-1951-extrahöst-ak--33,3,7,-1,,metadata,,
prot-1951-extrahöst-ak--33,3,8,-1,,metadata,,
prot-1951-extrahöst-ak--33,4,0,-1,,metadata,,
prot-1951-extrahöst-ak--33,4,1,-1,,metadata,,
prot-1951-extrahöst-ak--33,4,5,-1,,metadata,,
prot-1951-extrahöst-ak--33,4,8,-1,,metadata,,
prot-1951-extrahöst-ak--33,5,0,-1,,metadata,,
prot-1951-extrahöst-ak--33,5,1,-1,,metadata,,
prot-1951-extrahöst-ak--33,5,11,-1,,metadata,,
prot-1951-extrahöst-ak--33,6,0,-1,,metadata,,
prot-1951-extrahöst-ak--33,6,1,-1,,metadata,,
prot-1951-extrahöst-ak--33,6,2,-1,,metadata,,
prot-1951-extrahöst-ak--33,6,4,-1,,metadata,,
prot-1951-extrahöst-ak--33,6,7,0,8f6bb79aaba3167f,speech_start,torsten_nilsson_5cb689,prot-1951-extrahöst-ak--33-torsten_nilsson_5cb689-6-7-0
prot-1951-extrahöst-ak--33,6,8,-1,,metadata,,
prot-1951-extrahöst-ak--33,6,9,0,8f6bb79aaba3167f,speech_start,olaus_nyberg_863286,prot-1951-extrahöst-ak--33-olaus_nyberg_863286-6-9-0
prot-1951-extrahöst-ak--33,6,9,0,560e61985149f31c,speech_start,olaus_nyberg_863286,prot-1951-extrahöst-ak--33-olaus_nyberg_863286-6-9-0
prot-1951-extrahöst-ak--33,7,0,-1,,metadata,,
prot-1951-extrahöst-ak--33,7,1,-1,,metadata,,
prot-1951-extrahöst-ak--33,7,3,-1,,metadata,,
prot-1951-extrahöst-ak--33,7,7,-1,,metadata,,
prot-1951-extrahöst-ak--33,7,10,0,8f6bb79aaba3167f,speech_start,torsten_nilsson_5cb689,prot-1951-extrahöst-ak--33-torsten_nilsson_5cb689-7-10-0
prot-1951-extrahöst-ak--33,8,0,-1,,metadata,,
prot-1951-extrahöst-ak--33,8,1,-1,,metadata,,
prot-1951-extrahöst-ak--33,8,3,-1,,metadata,,
prot-1951-extrahöst-ak--33,8,6,-1,,metadata,,
prot-1951-extrahöst-ak--33,8,7,0,8f6bb79aaba3167f,speech_start,john_ericsson_7b46b0,prot-1951-extrahöst-ak--33-john_ericsson_7b46b0-8-7-0
prot-1951-extrahöst-ak--33,8,7,0,560e61985149f31c,speech_start,john_ericsson_7b46b0,prot-1951-extrahöst-ak--33-john_ericsson_7b46b0-8-7-0
prot-1951-extrahöst-ak--33,8,9,-1,,metadata,,
prot-1951-extrahöst-ak--33,8,11,-1,,metadata,,
prot-1951-extrahöst-ak--33,9,0,-1,,metadata,,
prot-1951-extrahöst-ak--33,9,1,-1,,metadata,,
prot-1951-extrahöst-ak--33,9,3,0,8f6bb79aaba3167f,speech_start,lisa_johansson_12f51f,prot-1951-extrahöst-ak--33-lisa_johansson_12f51f-9-3-0
prot-1951-extrahöst-ak--33,9,5,-1,,metadata,,
prot-1951-extrahöst-ak--33,10,0,-1,,metadata,,
prot-1951-extrahöst-ak--33,10,1,-1,,metadata,,
prot-1951-extrahöst-ak--33,10,5,-1,,metadata,,
prot-1951-extrahöst-ak--33,10,8,-1,,metadata,,
prot-1951-extrahöst-ak--33,10,10,-1,,metadata,,
prot-1951-extrahöst-ak--33,10,11,-1,,metadata,,
prot-1951-extrahöst-ak--33,10,12,-1,,metadata,,
prot-1951-extrahöst-ak--33,10,13,-1,,metadata,,
prot-1951-extrahöst-ak--33,10,18,-1,,metadata,,
prot-1951-extrahöst-ak--33,10,22,0,8f6bb79aaba3167f,speech_start,,prot-1951-extrahöst-ak--33-unk-10-22-0
prot-1951-extrahöst-ak--33,11,0,-1,,metadata,,
prot-1951-extrahöst-ak--33,11,1,-1,,metadata,,
prot-1951-extrahöst-ak--33,11,3,-1,,metadata,,
prot-1951-extrahöst-ak--33,11,5,1,8f6bb79aaba3167f,speech_start,john_ericsson_7b46b0,prot-1951-extrahöst-ak--33-john_ericsson_7b46b0-11-5-1
prot-1951-extrahöst-ak--33,11,5,1,560e61985149f31c,speech_start,john_ericsson_7b46b0,prot-1951-extrahöst-ak--33-john_ericsson_7b46b0-11-5-1
prot-1951-extrahöst-ak--33,11,8,-1,,metadata,,
prot-1951-extrahöst-ak--33,11,11,-1,,metadata,,
prot-1951-extrahöst-ak--33,11,14,0,8f6bb79aaba3167f,speech_start,jarl_hjalmarson_8b8a90,prot-1951-extrahöst-ak--33-jarl_hjalmarson_8b8a90-11-14-0
prot-1951-extrahöst-ak--33,11,14,0,560e61985149f31c,speech_start,jarl_hjalmarson_8b8a90,prot-1951-extrahöst-ak--33-jarl_hjalmarson_8b8a90-11-14-0
prot-1951-extrahöst-ak--33,12,0,-1,,metadata,,
prot-1951-extrahöst-ak--33,12,2,-1,,metadata,,
prot-1951-extrahöst-ak--33,12,6,-1,,metadata,,
prot-1951-extrahöst-ak--33,13,0,-1,,metadata,,
prot-1951-extrahöst-ak--33,13,2,-1,,metadata,,
prot-1951-extrahöst-ak--33,13,6,-1,,metadata,,
prot-1951-extrahöst-ak--33,13,7,-1,,metadata,,
prot-1951-extrahöst-ak--33,13,8,-1,,metadata,,
