protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who
prot-201011--23,0,0,-1,,metadata,
prot-201011--23,0,7,-1,,metadata,
prot-201011--23,0,47,-1,,metadata,
prot-201011--23,0,50,-1,,metadata,
prot-201011--23,0,53,-1,,metadata,
prot-201011--23,0,56,-1,,metadata,
prot-201011--23,0,59,-1,,metadata,
prot-201011--23,0,62,-1,,metadata,
prot-201011--23,0,67,-1,,metadata,
prot-201011--23,0,76,-1,,metadata,
prot-201011--23,0,79,-1,,metadata,
prot-201011--23,0,82,-1,,metadata,
prot-201011--23,0,88,-1,,metadata,
prot-201011--23,0,91,-1,,metadata,
prot-201011--23,0,97,-1,,metadata,
prot-201011--23,0,106,-1,,metadata,
prot-201011--23,0,109,-1,,metadata,
prot-201011--23,0,114,-1,,metadata,
prot-201011--23,0,117,-1,,metadata,
prot-201011--23,0,130,-1,,metadata,
