protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who,id
prot-1960-höst-ak--28,0,2,-1,,metadata,,
prot-1960-höst-ak--28,0,4,-1,,metadata,,
prot-1960-höst-ak--28,0,5,-1,,metadata,,
prot-1960-höst-ak--28,0,8,-1,,metadata,,
prot-1960-höst-ak--28,0,15,-1,,metadata,,
prot-1960-höst-ak--28,1,0,-1,,metadata,,
prot-1960-höst-ak--28,1,1,-1,,metadata,,
prot-1960-höst-ak--28,1,5,-1,,metadata,,
prot-1960-höst-ak--28,1,6,-1,,metadata,,
prot-1960-höst-ak--28,1,7,-1,,metadata,,
prot-1960-höst-ak--28,1,8,-1,,metadata,,
prot-1960-höst-ak--28,1,9,-1,,metadata,,
prot-1960-höst-ak--28,1,10,-1,,metadata,,
prot-1960-höst-ak--28,1,11,-1,,metadata,,
prot-1960-höst-ak--28,1,12,-1,,metadata,,
prot-1960-höst-ak--28,1,13,-1,,metadata,,
prot-1960-höst-ak--28,1,14,-1,,metadata,,
prot-1960-höst-ak--28,1,15,-1,,metadata,,
prot-1960-höst-ak--28,1,16,-1,,metadata,,
prot-1960-höst-ak--28,1,17,-1,,metadata,,
prot-1960-höst-ak--28,1,18,-1,,metadata,,
prot-1960-höst-ak--28,1,19,-1,,metadata,,
prot-1960-höst-ak--28,2,0,-1,,metadata,,
prot-1960-höst-ak--28,2,2,-1,,metadata,,
prot-1960-höst-ak--28,2,3,-1,,metadata,,
prot-1960-höst-ak--28,2,4,-1,,metadata,,
prot-1960-höst-ak--28,2,5,-1,,metadata,,
prot-1960-höst-ak--28,4,0,-1,,metadata,,
prot-1960-höst-ak--28,4,1,-1,,metadata,,
prot-1960-höst-ak--28,4,2,-1,,metadata,,
prot-1960-höst-ak--28,4,4,-1,,metadata,,
prot-1960-höst-ak--28,4,6,-1,,metadata,,
prot-1960-höst-ak--28,4,12,-1,,metadata,,
prot-1960-höst-ak--28,4,13,0,f0d538d10bda4e34,speech_start,james_dickson_5d845e,prot-1960-höst-ak--28-james_dickson_5d845e--1
prot-1960-höst-ak--28,4,13,0,0ba23c147c1beed8,speech_start,james_dickson_5d845e,prot-1960-höst-ak--28-james_dickson_5d845e--2
prot-1960-höst-ak--28,5,0,-1,,metadata,,
prot-1960-höst-ak--28,5,1,-1,,metadata,,
prot-1960-höst-ak--28,5,5,-1,,metadata,,
prot-1960-höst-ak--28,5,9,-1,,metadata,,
prot-1960-höst-ak--28,6,0,-1,,metadata,,
prot-1960-höst-ak--28,6,3,-1,,metadata,,
prot-1960-höst-ak--28,7,0,-1,,metadata,,
prot-1960-höst-ak--28,7,1,-1,,metadata,,
prot-1960-höst-ak--28,7,5,0,f0d538d10bda4e34,speech_start,august_spangberg_a1000b,prot-1960-höst-ak--28-august_spangberg_a1000b--1
prot-1960-höst-ak--28,7,5,0,0ba23c147c1beed8,speech_start,august_spangberg_a1000b,prot-1960-höst-ak--28-august_spangberg_a1000b--2
prot-1960-höst-ak--28,8,0,-1,,metadata,,
prot-1960-höst-ak--28,8,1,-1,,metadata,,
prot-1960-höst-ak--28,9,0,-1,,metadata,,
prot-1960-höst-ak--28,9,1,-1,,metadata,,
prot-1960-höst-ak--28,9,6,0,f0d538d10bda4e34,speech_start,august_spangberg_a1000b,prot-1960-höst-ak--28-august_spangberg_a1000b--3
prot-1960-höst-ak--28,9,6,0,0ba23c147c1beed8,speech_start,august_spangberg_a1000b,prot-1960-höst-ak--28-august_spangberg_a1000b--4
prot-1960-höst-ak--28,9,8,-1,,metadata,,
prot-1960-höst-ak--28,10,0,-1,,metadata,,
prot-1960-höst-ak--28,10,3,-1,,metadata,,
prot-1960-höst-ak--28,10,10,-1,,metadata,,
prot-1960-höst-ak--28,10,12,-1,,metadata,,
prot-1960-höst-ak--28,11,0,-1,,metadata,,
prot-1960-höst-ak--28,11,3,-1,,metadata,,
prot-1960-höst-ak--28,11,5,-1,,metadata,,
prot-1960-höst-ak--28,11,7,-1,,metadata,,
prot-1960-höst-ak--28,11,10,-1,,metadata,,
prot-1960-höst-ak--28,11,12,-1,,metadata,,
prot-1960-höst-ak--28,11,13,-1,,metadata,,
prot-1960-höst-ak--28,11,14,-1,,metadata,,
prot-1960-höst-ak--28,11,15,-1,,metadata,,
prot-1960-höst-ak--28,11,18,-1,,metadata,,
prot-1960-höst-ak--28,11,19,-1,,metadata,,
prot-1960-höst-ak--28,11,20,-1,,metadata,,
prot-1960-höst-ak--28,12,0,-1,,metadata,,
prot-1960-höst-ak--28,12,1,-1,,metadata,,
prot-1960-höst-ak--28,12,5,-1,,metadata,,
prot-1960-höst-ak--28,13,0,-1,,metadata,,
prot-1960-höst-ak--28,13,1,-1,,metadata,,
prot-1960-höst-ak--28,13,5,0,f0d538d10bda4e34,speech_start,james_dickson_5d845e,prot-1960-höst-ak--28-james_dickson_5d845e--3
prot-1960-höst-ak--28,13,5,0,0ba23c147c1beed8,speech_start,james_dickson_5d845e,prot-1960-höst-ak--28-james_dickson_5d845e--4
prot-1960-höst-ak--28,14,0,-1,,metadata,,
prot-1960-höst-ak--28,14,1,-1,,metadata,,
prot-1960-höst-ak--28,15,0,-1,,metadata,,
prot-1960-höst-ak--28,15,1,-1,,metadata,,
prot-1960-höst-ak--28,16,0,-1,,metadata,,
prot-1960-höst-ak--28,16,1,-1,,metadata,,
prot-1960-höst-ak--28,16,8,-1,,metadata,,
prot-1960-höst-ak--28,17,0,-1,,metadata,,
prot-1960-höst-ak--28,17,1,-1,,metadata,,
prot-1960-höst-ak--28,17,4,0,f0d538d10bda4e34,speech_start,james_dickson_5d845e,prot-1960-höst-ak--28-james_dickson_5d845e--5
prot-1960-höst-ak--28,17,4,0,0ba23c147c1beed8,speech_start,james_dickson_5d845e,prot-1960-höst-ak--28-james_dickson_5d845e--6
prot-1960-höst-ak--28,18,0,-1,,metadata,,
prot-1960-höst-ak--28,18,1,-1,,metadata,,
prot-1960-höst-ak--28,18,4,0,f0d538d10bda4e34,speech_start,manne_stahl_74d661,prot-1960-höst-ak--28-manne_stahl_74d661--1
prot-1960-höst-ak--28,18,4,0,0ba23c147c1beed8,speech_start,manne_stahl_74d661,prot-1960-höst-ak--28-manne_stahl_74d661--2
prot-1960-höst-ak--28,19,0,-1,,metadata,,
prot-1960-höst-ak--28,19,1,-1,,metadata,,
prot-1960-höst-ak--28,20,0,-1,,metadata,,
prot-1960-höst-ak--28,20,1,-1,,metadata,,
prot-1960-höst-ak--28,20,4,0,f0d538d10bda4e34,speech_start,james_dickson_5d845e,prot-1960-höst-ak--28-james_dickson_5d845e--7
prot-1960-höst-ak--28,20,4,0,0ba23c147c1beed8,speech_start,james_dickson_5d845e,prot-1960-höst-ak--28-james_dickson_5d845e--8
prot-1960-höst-ak--28,20,6,-1,,metadata,,
prot-1960-höst-ak--28,21,0,-1,,metadata,,
prot-1960-höst-ak--28,21,1,-1,,metadata,,
prot-1960-höst-ak--28,21,4,-1,,metadata,,
prot-1960-höst-ak--28,22,0,-1,,metadata,,
prot-1960-höst-ak--28,22,1,-1,,metadata,,
prot-1960-höst-ak--28,23,0,-1,,metadata,,
prot-1960-höst-ak--28,23,1,-1,,metadata,,
prot-1960-höst-ak--28,23,5,-1,,metadata,,
prot-1960-höst-ak--28,24,0,-1,,metadata,,
prot-1960-höst-ak--28,24,1,-1,,metadata,,
prot-1960-höst-ak--28,25,0,-1,,metadata,,
prot-1960-höst-ak--28,25,4,-1,,metadata,,
prot-1960-höst-ak--28,25,5,-1,,metadata,,
prot-1960-höst-ak--28,25,9,-1,,metadata,,
prot-1960-höst-ak--28,26,0,-1,,metadata,,
prot-1960-höst-ak--28,26,1,-1,,metadata,,
prot-1960-höst-ak--28,26,5,-1,,metadata,,
prot-1960-höst-ak--28,27,0,-1,,metadata,,
prot-1960-höst-ak--28,27,1,-1,,metadata,,
prot-1960-höst-ak--28,27,6,-1,,metadata,,
prot-1960-höst-ak--28,28,0,-1,,metadata,,
prot-1960-höst-ak--28,28,1,-1,,metadata,,
prot-1960-höst-ak--28,28,3,-1,,metadata,,
prot-1960-höst-ak--28,28,8,-1,,metadata,,
prot-1960-höst-ak--28,28,10,-1,,metadata,,
prot-1960-höst-ak--28,28,12,-1,,metadata,,
prot-1960-höst-ak--28,29,0,-1,,metadata,,
prot-1960-höst-ak--28,29,3,-1,,metadata,,
prot-1960-höst-ak--28,30,0,-1,,metadata,,
prot-1960-höst-ak--28,30,1,-1,,metadata,,
prot-1960-höst-ak--28,31,0,-1,,metadata,,
prot-1960-höst-ak--28,31,2,-1,,metadata,,
prot-1960-höst-ak--28,31,5,-1,,metadata,,
prot-1960-höst-ak--28,31,7,-1,,metadata,,
prot-1960-höst-ak--28,31,10,-1,,metadata,,
prot-1960-höst-ak--28,31,11,-1,,metadata,,
prot-1960-höst-ak--28,31,12,-1,,metadata,,
prot-1960-höst-ak--28,31,13,-1,,metadata,,
prot-1960-höst-ak--28,31,14,-1,,metadata,,
