protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who
prot-198384--49,0,3,,,metadata,
prot-198384--49,0,5,,,metadata,
prot-198384--49,0,6,,,metadata,
prot-198384--49,0,9,,,metadata,
prot-198384--49,1,2,,,metadata,
prot-198384--49,1,3,,,metadata,
prot-198384--49,1,8,,,metadata,
prot-198384--49,1,9,,,metadata,
prot-198384--49,1,10,,,metadata,
prot-198384--49,1,11,,,metadata,
prot-198384--49,1,12,,,metadata,
prot-198384--49,1,15,,,metadata,
prot-198384--49,1,16,,,metadata,
prot-198384--49,1,17,,,metadata,
prot-198384--49,1,18,,,metadata,
prot-198384--49,2,1,,,metadata,
prot-198384--49,2,3,,,metadata,
prot-198384--49,2,5,,,metadata,
prot-198384--49,2,6,,,metadata,
prot-198384--49,4,1,,,metadata,
prot-198384--49,4,2,,,metadata,
prot-198384--49,4,5,,,metadata,
prot-198384--49,4,7,,f0d538d10bda4e34,speech_start,Ingegerd Troedsson
prot-198384--49,4,8,,,metadata,
prot-198384--49,4,9,,,metadata,
prot-198384--49,4,11,,,metadata,
prot-198384--49,5,2,,,metadata,
prot-198384--49,5,3,,,metadata,
prot-198384--49,5,5,,,metadata,
prot-198384--49,6,2,,,metadata,
prot-198384--49,6,3,,,metadata,
prot-198384--49,6,5,,,metadata,
prot-198384--49,7,2,,,metadata,
prot-198384--49,7,3,,,metadata,
prot-198384--49,7,5,,,metadata,
prot-198384--49,7,8,,f0d538d10bda4e34,speech_start,Ingemar Hallenius
prot-198384--49,8,1,,f0d538d10bda4e34,speech_start,Kjell Johansson
prot-198384--49,8,2,,,metadata,
prot-198384--49,8,3,,,metadata,
prot-198384--49,8,4,,,metadata,
prot-198384--49,8,5,,,metadata,
prot-198384--49,9,1,,,metadata,
prot-198384--49,9,2,,,metadata,
prot-198384--49,9,4,,,metadata,
prot-198384--49,10,2,,,metadata,
prot-198384--49,10,3,,,metadata,
prot-198384--49,10,5,,,metadata,
prot-198384--49,11,1,,,metadata,
prot-198384--49,11,2,,,metadata,
prot-198384--49,11,4,,,metadata,
prot-198384--49,12,2,,f0d538d10bda4e34,speech_start,Rune Carlstein
prot-198384--49,12,3,,,metadata,
prot-198384--49,12,4,,,metadata,
prot-198384--49,12,5,,,metadata,
prot-198384--49,12,7,,,metadata,
prot-198384--49,13,2,,,metadata,
prot-198384--49,13,3,,,metadata,
prot-198384--49,13,5,,,metadata,
prot-198384--49,14,3,,,metadata,
prot-198384--49,14,4,,,metadata,
prot-198384--49,14,6,,,metadata,
prot-198384--49,15,1,,,metadata,
prot-198384--49,15,2,,,metadata,
prot-198384--49,15,4,,,metadata,
prot-198384--49,15,6,,f0d538d10bda4e34,speech_start,Ingegerd Troedsson
prot-198384--49,16,3,,f0d538d10bda4e34,speech_start,Ingemar Hallenius
prot-198384--49,16,4,,f0d538d10bda4e34,speech_start,Kjell Johansson
prot-198384--49,16,5,,,metadata,
prot-198384--49,16,6,,,metadata,
prot-198384--49,16,8,,,metadata,
prot-198384--49,17,1,,,metadata,
prot-198384--49,17,2,,,metadata,
prot-198384--49,17,4,,,metadata,
prot-198384--49,18,2,,f0d538d10bda4e34,speech_start,Rune Carlstein
prot-198384--49,18,3,,,metadata,
prot-198384--49,18,4,,,metadata,
prot-198384--49,18,6,,,metadata,
prot-198384--49,19,2,,,metadata,
prot-198384--49,19,3,,,metadata,
prot-198384--49,19,5,,,metadata,
prot-198384--49,19,7,,f0d538d10bda4e34,speech_start,Ingegerd Troedsson
prot-198384--49,19,8,,f0d538d10bda4e34,speech_start,Ingemar Hallenius
prot-198384--49,19,9,,f0d538d10bda4e34,speech_start,Kjell Johansson
prot-198384--49,20,3,,f0d538d10bda4e34,speech_start,Kjell Johansson
prot-198384--49,20,8,,,metadata,
prot-198384--49,20,11,,,metadata,
prot-198384--49,20,12,,,metadata,
prot-198384--49,20,13,,,metadata,
prot-198384--49,20,14,,,metadata,
prot-198384--49,21,1,,,metadata,
prot-198384--49,21,2,,,metadata,
prot-198384--49,21,3,,,metadata,
prot-198384--49,21,4,,,metadata,
prot-198384--49,22,3,,,metadata,
prot-198384--49,22,4,,,metadata,
prot-198384--49,22,5,,,metadata,
prot-198384--49,22,6,,,metadata,
prot-198384--49,23,0,,,metadata,
prot-198384--49,23,1,,,metadata,
prot-198384--49,23,2,,,metadata,
prot-198384--49,23,3,,,metadata,
prot-198384--49,23,6,,f0d538d10bda4e34,speech_start,Stig Josefson
prot-198384--49,24,3,,,metadata,
prot-198384--49,24,4,,,metadata,
prot-198384--49,24,5,,,metadata,
prot-198384--49,24,6,,,metadata,
prot-198384--49,24,7,,,metadata,
prot-198384--49,25,1,,,metadata,
prot-198384--49,25,2,,,metadata,
prot-198384--49,25,3,,,metadata,
prot-198384--49,25,4,,,metadata,
prot-198384--49,26,3,,,metadata,
prot-198384--49,26,4,,,metadata,
prot-198384--49,26,5,,,metadata,
prot-198384--49,26,6,,,metadata,
prot-198384--49,27,1,,,metadata,
prot-198384--49,27,2,,,metadata,
prot-198384--49,27,3,,,metadata,
prot-198384--49,27,4,,,metadata,
prot-198384--49,27,5,,d84fc8cb7cb8f0d1,speech_start,Stig Josefson
prot-198384--49,27,6,,f0d538d10bda4e34,speech_start,Per Israelsson
prot-198384--49,28,2,,,metadata,
prot-198384--49,28,3,,,metadata,
prot-198384--49,28,4,,,metadata,
prot-198384--49,28,5,,,metadata,
prot-198384--49,28,6,,,metadata,
prot-198384--49,29,1,,,metadata,
prot-198384--49,29,2,,,metadata,
prot-198384--49,29,3,,,metadata,
prot-198384--49,29,4,,,metadata,
prot-198384--49,29,7,,f0d538d10bda4e34,speech_start,Bo Forslund
prot-198384--49,30,3,,,metadata,
prot-198384--49,30,4,,,metadata,
prot-198384--49,30,5,,,metadata,
prot-198384--49,30,6,,,metadata,
prot-198384--49,31,1,,,metadata,
prot-198384--49,31,2,,,metadata,
prot-198384--49,31,3,,,metadata,
prot-198384--49,31,4,,,metadata,
prot-198384--49,32,3,,d84fc8cb7cb8f0d1,speech_start,Stig Josefson
prot-198384--49,32,4,,,metadata,
prot-198384--49,32,5,,,metadata,
prot-198384--49,32,6,,,metadata,
prot-198384--49,32,7,,,metadata,
prot-198384--49,33,1,,,metadata,
prot-198384--49,33,2,,,metadata,
prot-198384--49,33,3,,,metadata,
prot-198384--49,33,4,,,metadata,
prot-198384--49,33,6,,d84fc8cb7cb8f0d1,speech_start,Per Israelsson
prot-198384--49,33,7,,d84fc8cb7cb8f0d1,speech_start,Bo Forslund
prot-198384--49,34,3,,d84fc8cb7cb8f0d1,speech_start,Stig Josefson
prot-198384--49,34,4,,d84fc8cb7cb8f0d1,speech_start,Per Israelsson
prot-198384--49,34,6,,,metadata,
prot-198384--49,34,7,,,metadata,
prot-198384--49,34,8,,,metadata,
prot-198384--49,35,1,,,metadata,
prot-198384--49,35,2,,,metadata,
prot-198384--49,35,3,,,metadata,
prot-198384--49,35,4,,,metadata,
prot-198384--49,35,6,,d84fc8cb7cb8f0d1,speech_start,Bo Forslund
prot-198384--49,36,3,,,metadata,
prot-198384--49,36,4,,,metadata,
prot-198384--49,36,5,,,metadata,
prot-198384--49,36,6,,,metadata,
prot-198384--49,37,1,,,metadata,
prot-198384--49,37,2,,,metadata,
prot-198384--49,37,3,,,metadata,
prot-198384--49,37,4,,,metadata,
prot-198384--49,38,4,,,metadata,
prot-198384--49,38,5,,,metadata,
prot-198384--49,38,6,,,metadata,
prot-198384--49,38,7,,,metadata,
prot-198384--49,39,1,,,metadata,
prot-198384--49,39,2,,,metadata,
prot-198384--49,39,3,,,metadata,
prot-198384--49,39,4,,,metadata,
prot-198384--49,39,7,,d84fc8cb7cb8f0d1,speech_start,Per Israelsson
prot-198384--49,40,5,,,metadata,
prot-198384--49,40,6,,,metadata,
prot-198384--49,40,7,,,metadata,
prot-198384--49,40,8,,,metadata,
prot-198384--49,41,0,,,metadata,
prot-198384--49,41,1,,,metadata,
prot-198384--49,41,2,,,metadata,
prot-198384--49,41,4,,,metadata,
prot-198384--49,42,3,,,metadata,
prot-198384--49,42,4,,,metadata,
prot-198384--49,42,5,,,metadata,
prot-198384--49,42,6,,,metadata,
prot-198384--49,43,1,,,metadata,
prot-198384--49,43,2,,,metadata,
prot-198384--49,43,3,,,metadata,
prot-198384--49,43,4,,,metadata,
prot-198384--49,43,7,,f0d538d10bda4e34,speech_start,Rolf Clarkson
prot-198384--49,44,2,,f0d538d10bda4e34,speech_start,Lennart Blom
prot-198384--49,44,3,,,metadata,
prot-198384--49,44,4,,,metadata,
prot-198384--49,44,5,,,metadata,
prot-198384--49,44,6,,,metadata,
prot-198384--49,44,7,,,metadata,
prot-198384--49,45,1,,,metadata,
prot-198384--49,45,2,,,metadata,
prot-198384--49,45,3,,,metadata,
prot-198384--49,45,4,,,metadata,
prot-198384--49,46,4,,f0d538d10bda4e34,speech_start,Lennart Blom
prot-198384--49,46,6,,,metadata,
prot-198384--49,46,7,,,metadata,
prot-198384--49,46,8,,,metadata,
prot-198384--49,46,9,,,metadata,
prot-198384--49,47,1,,,metadata,
prot-198384--49,47,2,,,metadata,
prot-198384--49,47,5,,,metadata,
prot-198384--49,47,6,,f0d538d10bda4e34,speech_start,Lennart Blom
prot-198384--49,47,10,,f0d538d10bda4e34,speech_start,Knut Wachtmeister
prot-198384--49,48,3,,f0d538d10bda4e34,speech_start,Stig Josefson
prot-198384--49,48,4,,,metadata,
prot-198384--49,48,5,,,metadata,
prot-198384--49,48,7,,,metadata,
prot-198384--49,49,2,,,metadata,
prot-198384--49,49,3,,,metadata,
prot-198384--49,49,6,,,metadata,
prot-198384--49,50,3,,,metadata,
prot-198384--49,50,4,,,metadata,
prot-198384--49,50,7,,,metadata,
prot-198384--49,51,1,,,metadata,
prot-198384--49,51,2,,,metadata,
prot-198384--49,51,5,,,metadata,
prot-198384--49,51,7,,f0d538d10bda4e34,speech_start,Kjell Johansson
prot-198384--49,52,3,,,metadata,
prot-198384--49,52,4,,,metadata,
prot-198384--49,52,5,,,metadata,
prot-198384--49,52,8,,,metadata,
prot-198384--49,53,1,,,metadata,
prot-198384--49,53,4,,,metadata,
prot-198384--49,54,3,,f0d538d10bda4e34,speech_start,
prot-198384--49,54,4,,,metadata,
prot-198384--49,54,5,,,metadata,
prot-198384--49,54,8,,,metadata,
prot-198384--49,55,1,,,metadata,
prot-198384--49,55,2,,,metadata,
prot-198384--49,55,5,,,metadata,
prot-198384--49,55,7,,d84fc8cb7cb8f0d1,speech_start,Knut Wachtmeister
prot-198384--49,55,8,,d84fc8cb7cb8f0d1,speech_start,Stig Josefson
prot-198384--49,56,0,,d84fc8cb7cb8f0d1,speech_start,Kjell Johansson
prot-198384--49,56,1,,d84fc8cb7cb8f0d1,speech_start,
prot-198384--49,56,2,,d84fc8cb7cb8f0d1,speech_start,Knut Wachtmeister
prot-198384--49,56,3,,,metadata,
prot-198384--49,56,4,,,metadata,
prot-198384--49,56,7,,,metadata,
prot-198384--49,57,1,,,metadata,
prot-198384--49,57,2,,,metadata,
prot-198384--49,57,5,,,metadata,
prot-198384--49,57,6,,d84fc8cb7cb8f0d1,speech_start,Stig Josefson
prot-198384--49,57,7,,d84fc8cb7cb8f0d1,speech_start,Kjell Johansson
prot-198384--49,57,8,,d84fc8cb7cb8f0d1,speech_start,
prot-198384--49,58,4,,,metadata,
prot-198384--49,58,5,,,metadata,
prot-198384--49,58,8,,,metadata,
prot-198384--49,59,1,,,metadata,
prot-198384--49,59,2,,,metadata,
prot-198384--49,59,4,,,metadata,
prot-198384--49,59,5,,,metadata,
prot-198384--49,60,2,,f0d538d10bda4e34,speech_start,Rune Carlstein
prot-198384--49,60,6,,f0d538d10bda4e34,speech_start,Olle Westberg
prot-198384--49,60,7,,f0d538d10bda4e34,speech_start,Knut Wachtmeister
prot-198384--49,60,10,,,metadata,
prot-198384--49,60,11,,,metadata,
prot-198384--49,60,13,,,metadata,
prot-198384--49,61,2,,,metadata,
prot-198384--49,61,3,,,metadata,
prot-198384--49,61,5,,,metadata,
prot-198384--49,62,13,,,metadata,
prot-198384--49,62,14,,,metadata,
prot-198384--49,62,16,,,metadata,
prot-198384--49,63,8,,,metadata,
prot-198384--49,63,9,,,metadata,
prot-198384--49,63,10,,,metadata,
prot-198384--49,63,11,,,metadata,
prot-198384--49,63,12,,,metadata,
prot-198384--49,64,3,,,metadata,
prot-198384--49,64,5,,,metadata,
prot-198384--49,64,6,,,metadata,
prot-198384--49,65,1,,,metadata,
prot-198384--49,65,2,,,metadata,
prot-198384--49,68,0,,,metadata,
