pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,0,9,0,prot-1924--ak--36
fcfff492e00727b6,Stockholm,Helsingfors,2,1,2,prot-1924--ak--36
fcfff492e00727b6,Stockholm,Helsingfors,2,1,3,prot-1924--ak--36
fcfff492e00727b6,Stockholm,Helsingfors,6,4,0,prot-1924--ak--36
fcfff492e00727b6,Stockholm,Helsingfors,13,8,3,prot-1924--ak--36
fcfff492e00727b6,Stockholm,Helsingfors,13,9,0,prot-1924--ak--36
fcfff492e00727b6,Stockholm,Helsingfors,14,1,0,prot-1924--ak--36
fcfff492e00727b6,Stockholm,Helsingfors,15,0,1,prot-1924--ak--36
fcfff492e00727b6,Stockholm,Helsingfors,20,1,1,prot-1924--ak--36
fcfff492e00727b6,Stockholm,Helsingfors,31,4,0,prot-1924--ak--36
fcfff492e00727b6,Stockholm,Helsingfors,40,1,1,prot-1924--ak--36
fcfff492e00727b6,Stockholm,Helsingfors,42,1,0,prot-1924--ak--36
fcfff492e00727b6,Stockholm,Helsingfors,42,1,2,prot-1924--ak--36
fcfff492e00727b6,Stockholm,Helsingfors,46,1,1,prot-1924--ak--36
fcfff492e00727b6,Stockholm,Helsingfors,48,2,1,prot-1924--ak--36
fcfff492e00727b6,Stockholm,Helsingfors,49,9,0,prot-1924--ak--36
fcfff492e00727b6,Stockholm,Helsingfors,83,3,2,prot-1924--ak--36
fcfff492e00727b6,Stockholm,Helsingfors,90,1,3,prot-1924--ak--36
fcfff492e00727b6,Stockholm,Helsingfors,92,6,0,prot-1924--ak--36
fcfff492e00727b6,Stockholm,Helsingfors,95,3,0,prot-1924--ak--36
