pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,4,13,1,prot-1970-höst-fk--39
fcfff492e00727b6,Stockholm,Helsingfors,5,4,2,prot-1970-höst-fk--39
fcfff492e00727b6,Stockholm,Helsingfors,5,5,2,prot-1970-höst-fk--39
fcfff492e00727b6,Stockholm,Helsingfors,6,3,3,prot-1970-höst-fk--39
fcfff492e00727b6,Stockholm,Helsingfors,6,3,4,prot-1970-höst-fk--39
fcfff492e00727b6,Stockholm,Helsingfors,7,5,0,prot-1970-höst-fk--39
fcfff492e00727b6,Stockholm,Helsingfors,7,5,1,prot-1970-höst-fk--39
fcfff492e00727b6,Stockholm,Helsingfors,13,8,1,prot-1970-höst-fk--39
fcfff492e00727b6,Stockholm,Helsingfors,37,5,2,prot-1970-höst-fk--39
fcfff492e00727b6,Stockholm,Helsingfors,40,1,0,prot-1970-höst-fk--39
fcfff492e00727b6,Stockholm,Helsingfors,79,4,2,prot-1970-höst-fk--39
fcfff492e00727b6,Stockholm,Helsingfors,87,9,0,prot-1970-höst-fk--39
fcfff492e00727b6,Stockholm,Helsingfors,90,7,1,prot-1970-höst-fk--39
fcfff492e00727b6,Stockholm,Helsingfors,101,2,1,prot-1970-höst-fk--39
