pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,0,8,0,prot-1961-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,0,9,0,prot-1961-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,4,5,1,prot-1961-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,8,7,0,prot-1961-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,11,5,0,prot-1961-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,12,6,1,prot-1961-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,13,9,0,prot-1961-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,14,2,0,prot-1961-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,14,7,0,prot-1961-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,14,9,0,prot-1961-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,14,9,1,prot-1961-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,14,9,2,prot-1961-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,14,9,3,prot-1961-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,14,10,3,prot-1961-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,22,16,0,prot-1961-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,26,5,3,prot-1961-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,27,4,1,prot-1961-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,29,8,0,prot-1961-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,51,6,0,prot-1961-höst-ak--31
