pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,16,8,0,prot-1961--fk--22
fcfff492e00727b6,Stockholm,Helsingfors,17,2,1,prot-1961--fk--22
fcfff492e00727b6,Stockholm,Helsingfors,17,7,2,prot-1961--fk--22
fcfff492e00727b6,Stockholm,Helsingfors,18,3,1,prot-1961--fk--22
fcfff492e00727b6,Stockholm,Helsingfors,18,4,1,prot-1961--fk--22
fcfff492e00727b6,Stockholm,Helsingfors,19,3,1,prot-1961--fk--22
fcfff492e00727b6,Stockholm,Helsingfors,19,3,2,prot-1961--fk--22
fcfff492e00727b6,Stockholm,Helsingfors,19,4,0,prot-1961--fk--22
fcfff492e00727b6,Stockholm,Helsingfors,19,4,1,prot-1961--fk--22
fcfff492e00727b6,Stockholm,Helsingfors,20,4,2,prot-1961--fk--22
fcfff492e00727b6,Stockholm,Helsingfors,20,4,3,prot-1961--fk--22
fcfff492e00727b6,Stockholm,Helsingfors,20,4,4,prot-1961--fk--22
fcfff492e00727b6,Stockholm,Helsingfors,20,6,2,prot-1961--fk--22
fcfff492e00727b6,Stockholm,Helsingfors,24,4,2,prot-1961--fk--22
fcfff492e00727b6,Stockholm,Helsingfors,24,5,1,prot-1961--fk--22
fcfff492e00727b6,Stockholm,Helsingfors,28,5,1,prot-1961--fk--22
fcfff492e00727b6,Stockholm,Helsingfors,43,5,2,prot-1961--fk--22
fcfff492e00727b6,Stockholm,Helsingfors,77,6,2,prot-1961--fk--22
fcfff492e00727b6,Stockholm,Helsingfors,93,4,3,prot-1961--fk--22
fcfff492e00727b6,Stockholm,Helsingfors,93,7,1,prot-1961--fk--22
fcfff492e00727b6,Stockholm,Helsingfors,94,1,1,prot-1961--fk--22
fcfff492e00727b6,Stockholm,Helsingfors,115,13,0,prot-1961--fk--22
