pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,0,8,0,prot-1961-höst-fk--35
fcfff492e00727b6,Stockholm,Helsingfors,0,12,0,prot-1961-höst-fk--35
fcfff492e00727b6,Stockholm,Helsingfors,5,13,0,prot-1961-höst-fk--35
fcfff492e00727b6,Stockholm,Helsingfors,6,2,0,prot-1961-höst-fk--35
fcfff492e00727b6,Stockholm,Helsingfors,6,5,0,prot-1961-höst-fk--35
fcfff492e00727b6,Stockholm,Helsingfors,6,6,0,prot-1961-höst-fk--35
fcfff492e00727b6,Stockholm,Helsingfors,6,7,1,prot-1961-höst-fk--35
fcfff492e00727b6,Stockholm,Helsingfors,6,7,2,prot-1961-höst-fk--35
fcfff492e00727b6,Stockholm,Helsingfors,6,11,1,prot-1961-höst-fk--35
fcfff492e00727b6,Stockholm,Helsingfors,7,2,0,prot-1961-höst-fk--35
fcfff492e00727b6,Stockholm,Helsingfors,7,2,1,prot-1961-höst-fk--35
fcfff492e00727b6,Stockholm,Helsingfors,12,9,0,prot-1961-höst-fk--35
fcfff492e00727b6,Stockholm,Helsingfors,21,3,1,prot-1961-höst-fk--35
fcfff492e00727b6,Stockholm,Helsingfors,28,19,1,prot-1961-höst-fk--35
fcfff492e00727b6,Stockholm,Helsingfors,35,15,2,prot-1961-höst-fk--35
fcfff492e00727b6,Stockholm,Helsingfors,47,3,0,prot-1961-höst-fk--35
fcfff492e00727b6,Stockholm,Helsingfors,82,4,5,prot-1961-höst-fk--35
fcfff492e00727b6,Stockholm,Helsingfors,85,2,0,prot-1961-höst-fk--35
fcfff492e00727b6,Stockholm,Helsingfors,85,4,1,prot-1961-höst-fk--35
fcfff492e00727b6,Stockholm,Helsingfors,85,4,2,prot-1961-höst-fk--35
fcfff492e00727b6,Stockholm,Helsingfors,89,0,3,prot-1961-höst-fk--35
7090e83bd0c0a3da,    , ,96,2,0,prot-1961-höst-fk--35
fcfff492e00727b6,Stockholm,Helsingfors,129,4,1,prot-1961-höst-fk--35
fcfff492e00727b6,Stockholm,Helsingfors,131,3,0,prot-1961-höst-fk--35
