pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
7090e83bd0c0a3da,        , ,0,0,0,prot-1957--fk--9
fcfff492e00727b6,Stockholm,Helsingfors,3,2,4,prot-1957--fk--9
fcfff492e00727b6,Stockholm,Helsingfors,3,5,1,prot-1957--fk--9
fcfff492e00727b6,Stockholm,Helsingfors,7,8,3,prot-1957--fk--9
fcfff492e00727b6,Stockholm,Helsingfors,8,3,0,prot-1957--fk--9
fcfff492e00727b6,Stockholm,Helsingfors,8,3,1,prot-1957--fk--9
fcfff492e00727b6,Stockholm,Helsingfors,8,5,4,prot-1957--fk--9
fcfff492e00727b6,Stockholm,Helsingfors,9,3,0,prot-1957--fk--9
fcfff492e00727b6,Stockholm,Helsingfors,9,3,1,prot-1957--fk--9
fcfff492e00727b6,Stockholm,Helsingfors,9,9,2,prot-1957--fk--9
fcfff492e00727b6,Stockholm,Helsingfors,33,2,2,prot-1957--fk--9
fcfff492e00727b6,Stockholm,Helsingfors,64,4,2,prot-1957--fk--9
fcfff492e00727b6,Stockholm,Helsingfors,80,12,0,prot-1957--fk--9
fcfff492e00727b6,Stockholm,Helsingfors,80,13,1,prot-1957--fk--9
fcfff492e00727b6,Stockholm,Helsingfors,81,7,1,prot-1957--fk--9
fcfff492e00727b6,Stockholm,Helsingfors,82,2,1,prot-1957--fk--9
fcfff492e00727b6,Stockholm,Helsingfors,82,8,1,prot-1957--fk--9
fcfff492e00727b6,Stockholm,Helsingfors,83,5,2,prot-1957--fk--9
fcfff492e00727b6,Stockholm,Helsingfors,93,11,0,prot-1957--fk--9
fcfff492e00727b6,Stockholm,Helsingfors,95,3,0,prot-1957--fk--9
