protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who
prot-1969-höst-fk--32,0,2,,,metadata,
prot-1969-höst-fk--32,0,4,,,metadata,
prot-1969-höst-fk--32,0,5,,,metadata,
prot-1969-höst-fk--32,0,6,,,metadata,
prot-1969-höst-fk--32,0,7,,,metadata,
prot-1969-höst-fk--32,0,8,,,metadata,
prot-1969-höst-fk--32,0,14,,,metadata,
prot-1969-höst-fk--32,0,16,,,metadata,
prot-1969-höst-fk--32,1,0,,,metadata,
prot-1969-höst-fk--32,1,2,,,metadata,
prot-1969-höst-fk--32,2,0,,,metadata,
prot-1969-höst-fk--32,2,1,,,metadata,
prot-1969-höst-fk--32,2,2,,,metadata,
prot-1969-höst-fk--32,2,3,,,metadata,
prot-1969-höst-fk--32,2,7,,,metadata,
prot-1969-höst-fk--32,3,0,,,metadata,
prot-1969-höst-fk--32,3,1,,,metadata,
prot-1969-höst-fk--32,3,3,,,metadata,
prot-1969-höst-fk--32,3,7,,,metadata,
prot-1969-höst-fk--32,4,0,,,metadata,
prot-1969-höst-fk--32,4,1,,,metadata,
prot-1969-höst-fk--32,4,8,,,metadata,
prot-1969-höst-fk--32,5,0,,,metadata,
prot-1969-höst-fk--32,5,1,,,metadata,
prot-1969-höst-fk--32,5,2,,,metadata,
prot-1969-höst-fk--32,5,9,,,metadata,
prot-1969-höst-fk--32,6,0,,,metadata,
prot-1969-höst-fk--32,6,1,,,metadata,
prot-1969-höst-fk--32,6,5,,,metadata,
prot-1969-höst-fk--32,6,10,,0ba23c147c1beed8,speech_start,Yngve Nilsson
prot-1969-höst-fk--32,7,0,,,metadata,
prot-1969-höst-fk--32,7,1,,,metadata,
prot-1969-höst-fk--32,8,0,,,metadata,
prot-1969-höst-fk--32,8,1,,,metadata,
prot-1969-höst-fk--32,8,4,,0ba23c147c1beed8,speech_start,Yngve Nilsson
prot-1969-höst-fk--32,9,0,,,metadata,
prot-1969-höst-fk--32,9,1,,,metadata,
prot-1969-höst-fk--32,9,4,,f0d538d10bda4e34,speech_start,Bertil Strandberg
prot-1969-höst-fk--32,9,4,,0ba23c147c1beed8,speech_start,Bertil Strandberg
prot-1969-höst-fk--32,10,0,,,metadata,
prot-1969-höst-fk--32,10,1,,,metadata,
prot-1969-höst-fk--32,10,4,,f0d538d10bda4e34,speech_start,Sven-Otto Österdahl
prot-1969-höst-fk--32,10,4,,0ba23c147c1beed8,speech_start,Sven-Otto Österdahl
prot-1969-höst-fk--32,11,0,,,metadata,
prot-1969-höst-fk--32,11,1,,,metadata,
prot-1969-höst-fk--32,12,0,,,metadata,
prot-1969-höst-fk--32,12,1,,,metadata,
prot-1969-höst-fk--32,13,0,,,metadata,
prot-1969-höst-fk--32,13,3,,,metadata,
prot-1969-höst-fk--32,13,8,,36cdc1fd812d7973,speech_start,Lars Werner
prot-1969-höst-fk--32,14,0,,,metadata,
prot-1969-höst-fk--32,14,1,,,metadata,
prot-1969-höst-fk--32,14,2,,,metadata,
prot-1969-höst-fk--32,14,3,,,metadata,
prot-1969-höst-fk--32,14,6,,,metadata,
prot-1969-höst-fk--32,15,0,,,metadata,
prot-1969-höst-fk--32,15,1,,,metadata,
prot-1969-höst-fk--32,15,11,,,metadata,
