,pattern,txt,replacement,filename
0,metadata,Prot. 1989/90:39,,prot-198990--39
0,metadata,Prot. 1989/90:39 5 december 1989,,prot-198990--39
0,metadata,"5$ Svar på fråga 1989/90:261 om utformningen av gruppbostäder för utvecklingsstörda, m.fl.",,prot-198990--39
0,metadata,6$ Svar på fråga 1989/90:278 om ökade möjligheter till byggnadslov i skärgårdsområden m.m.,,prot-198990--39
0,metadata,Överläggningen var härmed avslutad.,,prot-198990--39
0,metadata,"18$ Svar på frågorna 1989/90:295, 297 och 298 om relationerna EFTA-EG, m.m.",,prot-198990--39
0,metadata,218 Svar på fråga 1989/90:279 om rätt för fosterföräldrar till bilstöd åt handikappade barn,,prot-198990--39
0,metadata,S Riksdagens protokoll 19891/90:39,,prot-198990--39
0,metadata,Skrivelse 1989/90:75 Redogörelse för behandlingen av riksdagens skrivelser till regeringen,,prot-198990--39
0,metadata,Innehållsförteckning,,prot-198990--39
0,metadata,"gotab 99401, Stockholm 1990",,prot-198990--39
