,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1989/90:113,,prot-198990--113
0,metadata,Prot. 1989/90:113 2 maj 1990,,prot-198990--113
0,metadata,Prot. 1989/90:113,,prot-198990--113
0,metadata,2 Riksdagens protokoll 1989/90:113,,prot-198990--113
0,metadata,3 Riksdagens protokoll 1989/90:113,,prot-198990--113
0,metadata,4 Riksdagens protokoll 1989/90:113,,prot-198990--113
0,metadata,5 Riksdagens protokoll 19891/90:113,,prot-198990--113
0,metadata,6 Riksdagens protokoll 1989/90:113,,prot-198990--113
0,metadata,7 Riksdagens protokoll 1989/90:113,,prot-198990--113
0,metadata,Arne Andersson i Ljung m.fl.,,prot-198990--113
0,metadata,9$ Ajournering för middagsuppehåll,,prot-198990--113
0,metadata,8 Riksdagens protokoll 1989/90:113,,prot-198990--113
0,metadata,9 Riksdagens protokoll 1989/90:113,,prot-198990--113
0,metadata,10 Riksdagens protokoll 1989/90:113,,prot-198990--113
0,metadata,11 Riksdagens protokoll 1989190:113,,prot-198990--113
0,metadata,1989/90:166 av Roland Larsson (c) till statsrådet Göran Persson om den treåriga omvårdnadsutbildningen:,,prot-198990--113
0,metadata,1989/90:569 av Ingrid Hemmingsson (m) till statsrådet Bengt Lindqvist om personaldrivna dagoch fritidshem:,,prot-198990--113
0,metadata,1989/90:574 av Karl-Erik Persson (vpk) till arbetsmarknadsministern om fredsplikten i MBL:,,prot-198990--113
0,metadata,Innehållsförteckning,,prot-198990--113
0,metadata,1989/90:572 av Sten Andersson i Malmö (m) om obligatorisk,,prot-198990--113
0,metadata,"gotab 96738, Stockholm 1990",,prot-198990--113
