,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1989/90:93,,prot-198990--93
0,metadata,Prot. 1989/90:93 26 mars 1990,,prot-198990--93
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198990--93
0,metadata,inlägg. 88 Svar på interpella-,,prot-198990--93
0,metadata,Prot. 1989/90:93,,prot-198990--93
0,metadata,6$ Svar på interpellation 1989/90:124 om de turkiska kurderna,,prot-198990--93
0,metadata,2 Riksdagens protokoll 19891/90:93,,prot-198990--93
0,metadata,3 Riksdagens protokoll 1989/90:93,,prot-198990--93
0,metadata,8$ Hänvisning av ärenden till utskott,,prot-198990--93
0,metadata,1989/90:152 av Bengt Westerberg (fp) till statsministern om energipolitiken:,,prot-198990--93
0,metadata,2. Koldioxidutsläppen,,prot-198990--93
0,metadata,1989/90:477 av Barbro Westerholm (fp) till socialministern om åtgärder mot spridning av HIV:,,prot-198990--93
0,metadata,1989/90:482 av Ragnhild Pohanka (mp) till socialministern om gravida kvinnliga missbrukare:,,prot-198990--93
0,metadata,Prot. 1989/90:93 de LAN z 26 mars 1990 Innehållsförteckning,,prot-198990--93
0,metadata,1989/90:481 av Ragnhild Pohanka (mp) om möjligheten att an-,,prot-198990--93
0,metadata,"gotab 96434, Stockholm 1990",,prot-198990--93
