,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll år,,prot-198990--5
0,metadata,Prot. 1989/90:5,,prot-198990--5
0,metadata,"1"" Riksdagens protokoll 1989/90:5",,prot-198990--5
0,metadata,den 6 oktober,,prot-198990--5
0,metadata,Prot. 1989/90:5 9 oktober 1989,,prot-198990--5
0,metadata,1989/90:52 av Rune Thorén (c) till kommunikationsministern om upphandlingen av s.k. olönsam järnvägstrafik:,,prot-198990--5
0,metadata,1989/90:56 av Per Gahrton (mp) till statsministern om Sveriges anpassning till EG:,,prot-198990--5
0,metadata,1989/90:64 av Bo Lundgren (m) till finansministern om slopat tvångssparande för dödsbon:,,prot-198990--5
0,metadata,1989/90:69 av Viola Claesson (vpk) till kommunikationsministern om vissa biltrafikprojekt:,,prot-198990--5
0,metadata,Innehållsförteckning,,prot-198990--5
0,metadata,"gotab 99103, Stockholm 1989",,prot-198990--5
