,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll ÅS,,prot-198990--27
0,metadata,1989/90:27,,prot-198990--27
0,metadata,Prot. 1989/90:27,,prot-198990--27
0,metadata,Normgivning m.m.,,prot-198990--27
0,metadata,Prot. 1989/90:27 16 november 1989,,prot-198990--27
0,metadata,2 Riksdagens protokoll 1989190:27,,prot-198990--27
0,metadata,Överläggningen var härmed avslutad. (Beslut fattades under 15 $.),,prot-198990--27
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198990--27
0,metadata,10$ Ajournering,,prot-198990--27
0,metadata,Information från regeringen,,prot-198990--27
0,metadata,diskussion? i = Information från,,prot-198990--27
0,metadata,138 Krigsmaterielexport (forts. utrikesutskottets betänkande UU1),,prot-198990--27
0,metadata,Mom. 5 Utskottets hemställan bifölls.,,prot-198990--27
0,metadata,Tandvårdsförsäkringen,,prot-198990--27
0,metadata,Mom. 10 (hänvisningstandläkare) borgarskap,,prot-198990--27
0,metadata,5 Riksdagens protokoll 1989/90:27,,prot-198990--27
0,metadata,Vissa läroplansfrågor m.m.,,prot-198990--27
0,metadata,Vissa utbildningsplanefrågor m.m.,,prot-198990--27
0,metadata,25$ Krigsmaterielindustrin,,prot-198990--27
0,metadata,Krigsmaterielindustrin,,prot-198990--27
0,metadata,LEIF MARKLUND (s): industrin,,prot-198990--27
0,metadata,7 Riksdagens protokoll 1989/90:27,,prot-198990--27
0,metadata,1989/90:63 av Gullan Lindblad (m) till socialministern om åtgärder mot ökat antal aborter:,,prot-198990--27
0,metadata,den 16 november,,prot-198990--27
0,metadata,1989/90:67 av Rune Thorén (c) till kommunikationsministern om järnvägssatsningar under 90-talet:,,prot-198990--27
0,metadata,1989/90:215 av Tom Heyman (m) till statsrådet Maj-Lis Lööw om flyktingoch invandrarpolitiken:,,prot-198990--27
0,metadata,1989/90:219 av Per Stenmarck (m) till utrikesministern om Raoul Wallenberg:,,prot-198990--27
0,metadata,Prot. 1989/90:27 298 Kammaren åtskildes kl. 20.38. 16 november 1989 In fidem,,prot-198990--27
0,metadata,Innehållsförteckning,,prot-198990--27
0,metadata,Prot. 1989/90:27 16 november 1989 4 — tt,,prot-198990--27
