,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll å& 1989/90:102 rr,,prot-198990--102
0,metadata,Prot. 1989/90:102 6 april 1990,,prot-198990--102
0,metadata,Övriga moment Utskottets hemställan bifölls.,,prot-198990--102
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198990--102
2,metadata,Prot. 1989/90:102,,prot-198990--102
1,metadata,2 Riksdagens protokoll 1989/90:102,,prot-198990--102
0,metadata,3 Riksdagens protokoll 1989/90:102,,prot-198990--102
0,metadata,4 Riksdagens protokoll 1989/90:102,,prot-198990--102
0,metadata,Överläggningen var härmed avslutad. (Beslut fattades under 12 $.),,prot-198990--102
0,metadata,rentzon m.fl. — bifölls med acklamation.,,prot-198990--102
0,metadata,Jordbruksutskottets betänkande 1989/90:JoU15 Statsbudgeten för budgetåret 1990/91,,prot-198990--102
0,metadata,den 6 april,,prot-198990--102
0,metadata,188 Kammaren åtskildes kl. 13.17. Prot. 1989/90:102 6 april 1990,,prot-198990--102
0,metadata,28 Prot. 1989/90:102,,prot-198990--102
