pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,5,1,2,prot-1940-urtima-ak--21
fcfff492e00727b6,Stockholm,Helsingfors,29,1,2,prot-1940-urtima-ak--21
fcfff492e00727b6,Stockholm,Helsingfors,32,2,0,prot-1940-urtima-ak--21
fcfff492e00727b6,Stockholm,Helsingfors,80,10,1,prot-1940-urtima-ak--21
fcfff492e00727b6,Stockholm,Helsingfors,81,1,3,prot-1940-urtima-ak--21
fcfff492e00727b6,Stockholm,Helsingfors,83,3,2,prot-1940-urtima-ak--21
fcfff492e00727b6,Stockholm,Helsingfors,85,1,0,prot-1940-urtima-ak--21
fcfff492e00727b6,Stockholm,Helsingfors,86,2,1,prot-1940-urtima-ak--21
fcfff492e00727b6,Stockholm,Helsingfors,87,1,0,prot-1940-urtima-ak--21
fcfff492e00727b6,Stockholm,Helsingfors,87,1,1,prot-1940-urtima-ak--21
fcfff492e00727b6,Stockholm,Helsingfors,90,1,5,prot-1940-urtima-ak--21
fcfff492e00727b6,Stockholm,Helsingfors,92,2,0,prot-1940-urtima-ak--21
fcfff492e00727b6,Stockholm,Helsingfors,103,5,0,prot-1940-urtima-ak--21
