protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who,id
prot-1942--fk--11,0,0,-1,,metadata,,
prot-1942--fk--11,0,1,-1,,metadata,,
prot-1942--fk--11,0,4,-1,,metadata,,
prot-1942--fk--11,0,14,-1,,metadata,,
prot-1942--fk--11,1,0,-1,,metadata,,
prot-1942--fk--11,1,8,-1,,metadata,,
prot-1942--fk--11,2,0,-1,,metadata,,
prot-1942--fk--11,2,13,-1,,metadata,,
prot-1942--fk--11,3,0,-1,,metadata,,
prot-1942--fk--11,3,1,-1,,metadata,,
prot-1942--fk--11,3,2,-1,,metadata,,
prot-1942--fk--11,3,3,0,560e61985149f31c,speech_start,gustav_moller_bbfd92,prot-1942--fk--11-gustav_moller_bbfd92-3-3-0
prot-1942--fk--11,4,0,-1,,metadata,,
prot-1942--fk--11,5,0,-1,,metadata,,
prot-1942--fk--11,5,2,-1,,metadata,,
prot-1942--fk--11,5,4,-1,,metadata,,
prot-1942--fk--11,5,5,-1,,metadata,,
prot-1942--fk--11,5,6,-1,,metadata,,
prot-1942--fk--11,5,13,-1,,metadata,,
prot-1942--fk--11,6,0,-1,,metadata,,
prot-1942--fk--11,6,6,0,560e61985149f31c,speech_start,,prot-1942--fk--11-unk-6-6-0
prot-1942--fk--11,6,9,-1,,metadata,,
prot-1942--fk--11,6,11,-1,,metadata,,
prot-1942--fk--11,6,13,-1,,metadata,,
prot-1942--fk--11,6,15,-1,,metadata,,
prot-1942--fk--11,6,16,-1,,metadata,,
prot-1942--fk--11,7,0,-1,,metadata,,
prot-1942--fk--11,8,0,-1,,metadata,,
prot-1942--fk--11,8,2,0,8f6bb79aaba3167f,speech_start,torsten_strom_29f702,prot-1942--fk--11-torsten_strom_29f702-8-2-0
prot-1942--fk--11,8,2,0,560e61985149f31c,speech_start,torsten_strom_29f702,prot-1942--fk--11-torsten_strom_29f702-8-2-0
prot-1942--fk--11,8,3,0,8f6bb79aaba3167f,speech_start,sven_boman_a309bf,prot-1942--fk--11-sven_boman_a309bf-8-3-0
prot-1942--fk--11,8,3,0,560e61985149f31c,speech_start,sven_boman_a309bf,prot-1942--fk--11-sven_boman_a309bf-8-3-0
prot-1942--fk--11,8,4,0,8f6bb79aaba3167f,speech_start,karl_wistrand_53d818,prot-1942--fk--11-karl_wistrand_53d818-8-4-0
prot-1942--fk--11,8,4,0,560e61985149f31c,speech_start,karl_wistrand_53d818,prot-1942--fk--11-karl_wistrand_53d818-8-4-0
prot-1942--fk--11,9,0,-1,,metadata,,
prot-1942--fk--11,10,0,-1,,metadata,,
prot-1942--fk--11,10,3,0,8f6bb79aaba3167f,speech_start,gustav_moller_bbfd92,prot-1942--fk--11-gustav_moller_bbfd92-10-3-0
prot-1942--fk--11,10,3,0,560e61985149f31c,speech_start,gustav_moller_bbfd92,prot-1942--fk--11-gustav_moller_bbfd92-10-3-0
prot-1942--fk--11,11,0,-1,,metadata,,
prot-1942--fk--11,12,0,-1,,metadata,,
prot-1942--fk--11,13,0,-1,,metadata,,
prot-1942--fk--11,13,1,1,8f6bb79aaba3167f,speech_start,karl_emil_johansson_c59e67,prot-1942--fk--11-karl_emil_johansson_c59e67-13-1-1
prot-1942--fk--11,13,1,1,560e61985149f31c,speech_start,karl_emil_johansson_c59e67,prot-1942--fk--11-karl_emil_johansson_c59e67-13-1-1
prot-1942--fk--11,13,2,0,8f6bb79aaba3167f,speech_start,gustav_moller_bbfd92,prot-1942--fk--11-gustav_moller_bbfd92-13-2-0
prot-1942--fk--11,13,2,0,560e61985149f31c,speech_start,gustav_moller_bbfd92,prot-1942--fk--11-gustav_moller_bbfd92-13-2-0
prot-1942--fk--11,13,3,0,8f6bb79aaba3167f,speech_start,karl_wistrand_53d818,prot-1942--fk--11-karl_wistrand_53d818-13-3-0
prot-1942--fk--11,13,3,0,560e61985149f31c,speech_start,karl_wistrand_53d818,prot-1942--fk--11-karl_wistrand_53d818-13-3-0
prot-1942--fk--11,14,0,-1,,metadata,,
prot-1942--fk--11,14,2,0,8f6bb79aaba3167f,speech_start,albert_forslund_afb8e0,prot-1942--fk--11-albert_forslund_afb8e0-14-2-0
prot-1942--fk--11,14,2,0,560e61985149f31c,speech_start,albert_forslund_afb8e0,prot-1942--fk--11-albert_forslund_afb8e0-14-2-0
prot-1942--fk--11,15,0,-1,,metadata,,
prot-1942--fk--11,16,0,-1,,metadata,,
prot-1942--fk--11,16,2,0,8f6bb79aaba3167f,speech_start,oscar_olsson_ee7ca2,prot-1942--fk--11-oscar_olsson_ee7ca2-16-2-0
prot-1942--fk--11,16,2,0,560e61985149f31c,speech_start,oscar_olsson_ee7ca2,prot-1942--fk--11-oscar_olsson_ee7ca2-16-2-0
prot-1942--fk--11,16,3,0,8f6bb79aaba3167f,speech_start,karl_wistrand_53d818,prot-1942--fk--11-karl_wistrand_53d818-16-3-0
prot-1942--fk--11,16,3,0,560e61985149f31c,speech_start,karl_wistrand_53d818,prot-1942--fk--11-karl_wistrand_53d818-16-3-0
prot-1942--fk--11,16,4,-1,,metadata,,
prot-1942--fk--11,17,0,-1,,metadata,,
prot-1942--fk--11,17,2,0,8f6bb79aaba3167f,speech_start,ivar_ekstromer_ac071e,prot-1942--fk--11-ivar_ekstromer_ac071e-17-2-0
prot-1942--fk--11,17,2,0,560e61985149f31c,speech_start,ivar_ekstromer_ac071e,prot-1942--fk--11-ivar_ekstromer_ac071e-17-2-0
prot-1942--fk--11,17,4,0,8f6bb79aaba3167f,speech_start,fritjof_ekman_d11cfa,prot-1942--fk--11-fritjof_ekman_d11cfa-17-4-0
prot-1942--fk--11,17,4,0,560e61985149f31c,speech_start,fritjof_ekman_d11cfa,prot-1942--fk--11-fritjof_ekman_d11cfa-17-4-0
prot-1942--fk--11,18,0,-1,,metadata,,
prot-1942--fk--11,18,2,0,560e61985149f31c,speech_start,axel_strand_85c226,prot-1942--fk--11-axel_strand_85c226-18-2-0
prot-1942--fk--11,19,0,-1,,metadata,,
prot-1942--fk--11,19,2,0,8f6bb79aaba3167f,speech_start,theodor_nilsson_c93d2f,prot-1942--fk--11-theodor_nilsson_c93d2f-19-2-0
prot-1942--fk--11,19,2,0,560e61985149f31c,speech_start,theodor_nilsson_c93d2f,prot-1942--fk--11-theodor_nilsson_c93d2f-19-2-0
prot-1942--fk--11,19,3,0,8f6bb79aaba3167f,speech_start,erik_von_heland_1636c2,prot-1942--fk--11-erik_von_heland_1636c2-19-3-0
prot-1942--fk--11,19,3,0,560e61985149f31c,speech_start,erik_von_heland_1636c2,prot-1942--fk--11-erik_von_heland_1636c2-19-3-0
prot-1942--fk--11,20,0,-1,,metadata,,
prot-1942--fk--11,20,2,0,8f6bb79aaba3167f,speech_start,albert_forslund_afb8e0,prot-1942--fk--11-albert_forslund_afb8e0-20-2-0
prot-1942--fk--11,20,2,0,560e61985149f31c,speech_start,albert_forslund_afb8e0,prot-1942--fk--11-albert_forslund_afb8e0-20-2-0
prot-1942--fk--11,20,3,0,8f6bb79aaba3167f,speech_start,torsten_strom_29f702,prot-1942--fk--11-torsten_strom_29f702-20-3-0
prot-1942--fk--11,20,3,0,560e61985149f31c,speech_start,torsten_strom_29f702,prot-1942--fk--11-torsten_strom_29f702-20-3-0
prot-1942--fk--11,21,0,-1,,metadata,,
prot-1942--fk--11,21,6,-1,,metadata,,
prot-1942--fk--11,21,11,-1,,metadata,,
prot-1942--fk--11,21,14,-1,,metadata,,
prot-1942--fk--11,21,15,-1,,metadata,,
prot-1942--fk--11,22,0,-1,,metadata,,
prot-1942--fk--11,22,1,-1,,metadata,,
prot-1942--fk--11,22,2,-1,,metadata,,
prot-1942--fk--11,22,5,0,560e61985149f31c,speech_start,kg_westman_243659,prot-1942--fk--11-kg_westman_243659-22-5-0
prot-1942--fk--11,22,11,0,8f6bb79aaba3167f,speech_start,hemming_sten_9755b4,prot-1942--fk--11-hemming_sten_9755b4-22-11-0
prot-1942--fk--11,22,11,0,560e61985149f31c,speech_start,hemming_sten_9755b4,prot-1942--fk--11-hemming_sten_9755b4-22-11-0
prot-1942--fk--11,23,0,-1,,metadata,,
prot-1942--fk--11,24,0,-1,,metadata,,
