,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1987/88:119—-121,,prot-198788--120
0,metadata,Prot. 1987/88:119—-121,,prot-198788--120
0,metadata,"Skatteutskottets betänkande 1987/88:33 om anslag till skatteförvaltningen, m.m. ........s++",,prot-198788--120
0,metadata,1987/88:120,,prot-198788--120
0,metadata,Prot. 1987/88:120 16 maj 1988,,prot-198788--120
0,metadata,6 Riksdagens protokoll 1987/88:119—-121,,prot-198788--120
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198788--120
0,metadata,Anf. 9 PER-OLA ERIKSSON (c):,,prot-198788--120
0,metadata,7 Riksdagens protokoll 1987/88:119—-121,,prot-198788--120
0,metadata,4 8 Svar på fråga 1987/88:488 om informationen om livsmedelskontrollen,,prot-198788--120
0,metadata,5 $ Svar på interpellation 1987/88:255 om förbudet mot pornografiska föreställningar,,prot-198788--120
0,metadata,8 Riksdagens protokoll 1987/88:119—-121,,prot-198788--120
0,metadata,16 maj 1988,,prot-198788--120
0,metadata,1987/88:29 om anslag till oförutsedda utgifter för budgetåret 1988/89 (prop. 1987/88:100 bil. 19),,prot-198788--120
0,metadata,15 $ Kammaren åtskildes kl. 15.55.,,prot-198788--120
0,metadata,Stockholm 1988 15501,,prot-198788--120
