,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll AN 1987/88:65-—67 År,,prot-198788--66
0,metadata,Torsdagen den 11 februari,,prot-198788--66
0,metadata,Avgjorda ärenden,,prot-198788--66
0,metadata,1987/88:66 Prot. 1987/88:66,,prot-198788--66
0,metadata,Prot. 1987/88:66 10 februari 1988,,prot-198788--66
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198788--66
1,metadata,S Riksdagens protokoll 1987/88:65-67,,prot-198788--66
0,metadata,Prot. 1987/88:66,,prot-198788--66
0,metadata,Mom. 2-4 Utskottets hemställan bifölls.,,prot-198788--66
0,metadata,Prot. 1987/88:65—-67,,prot-198788--66
0,metadata,Prot. 1987/88:65-67,,prot-198788--66
