,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1987/88:42,,prot-198788--42
0,metadata,Prot. 1987/88:42,,prot-198788--42
0,metadata,1987/88:42,,prot-198788--42
0,metadata,Prot. 1987/88:42 10 december 1987,,prot-198788--42
0,metadata,4 $ Föredrogs näringsutskottets betänkande 1987/88:7 om energipolitik (prop. 1986/87:159 och 1986/87:167).,,prot-198788--42
0,metadata,2 800 ton S/år,,prot-198788--42
1,metadata,2 600 ton NO/år,,prot-198788--42
2,metadata,"1,5 milj. ton CO /år",,prot-198788--42
3,metadata,40 kg Ar/år,,prot-198788--42
4,metadata,30 kg Cd/år,,prot-198788--42
5,metadata,400 kg Pb/år,,prot-198788--42
6,metadata,2-3 ton Zn/år,,prot-198788--42
7,metadata,700 kg Kolväten/år 500 000 ton Aska/år,,prot-198788--42
0,metadata,2 Riksdagens protokoll 1987/88:42,,prot-198788--42
0,metadata,Energipolitik,,prot-198788--42
0,metadata,3 Riksdagens protokoll 1987/88:42,,prot-198788--42
0,metadata,Mom. 13 (uranskatt),,prot-198788--42
0,metadata,Övriga moment Utskottets hemställan bifölls.,,prot-198788--42
0,metadata,Östra Timor,,prot-198788--42
0,metadata,Anf. 44 BARBRO SANDBERG (fp): penning,,prot-198788--42
0,metadata,5 Riksdagens protokoll 1987/88:42,,prot-198788--42
0,metadata,6 Riksdagens protokoll 1987/88:42,,prot-198788--42
0,metadata,7 Riksdagens protokoll 1987/88:42,,prot-198788--42
0,metadata,Vissa skolfrågor,,prot-198788--42
0,metadata,88 Kammaren åtskildes kl. 17.01.,,prot-198788--42
0,metadata,gotab Stockholm 1987 14161,,prot-198788--42
