,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1987/88:116—-117,,prot-198788--117
0,metadata,1987/88:116—-117 Svar på interpellationer,,prot-198788--117
0,metadata,1987/88:117 Prot. 1987/88:117,,prot-198788--117
0,metadata,Prot. 1987/88:117 9 maj 1988,,prot-198788--117
0,metadata,7 Riksdagens protokoll 1987/88:116—-117,,prot-198788--117
0,metadata,9 maj 1988,,prot-198788--117
0,metadata,8 Riksdagens protokoll 1987/88:116—-117,,prot-198788--117
0,metadata,Prot. .1987/88:117 9 maj 1988,,prot-198788--117
0,metadata,10 $ Kammaren åtskildes kl. 13.31.,,prot-198788--117
0,metadata,Prot. 1987/88:116-117,,prot-198788--117
0,metadata,gotab Stockholm 1988 15476,,prot-198788--117
