,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1987/88:45,,prot-198788--45
0,metadata,Prot. 1987/88:45,,prot-198788--45
0,metadata,Utrikesutskottets betänkande Prot. 1087/88:15 om Cenirslamierikit: > sees osavev so bök vie Ers 95 — 1987/88:45,,prot-198788--45
0,metadata,1987/88:45 Prot. 1987/88:45,,prot-198788--45
0,metadata,Prot. 1987/88:45 15 december 1987,,prot-198788--45
0,metadata,2 Riksdagens protokoll 1987/88:45,,prot-198788--45
0,metadata,3 Riksdagens protokoll 1987/88:45,,prot-198788--45
0,metadata,4 Riksdagens protokoll 1987/88:45,,prot-198788--45
0,metadata,Taxeringsrevision m.m.,,prot-198788--45
0,metadata,Åtgärder mot viss skatteplanering,,prot-198788--45
0,metadata,Offentliga utskottsutfrågningar,,prot-198788--45
0,metadata,"trafikutskottets betänkande 1987/88:7 om tilläggsbudget I inom kommunikationsdepartementets område (prop. 1987/88:25 delvis),",,prot-198788--45
0,metadata,7 Riksdagens protokoll 1987/88:45,,prot-198788--45
0,metadata,"Prot, 1987/88:45",,prot-198788--45
0,metadata,Prot. 1987/88:45 15 december 1987 Begränsningar i utländska långtradares,,prot-198788--45
0,metadata,8 Riksdagens protokoll 1987/88:45,,prot-198788--45
0,metadata,16 $& Föredrogs trafikutskottets betänkande 1987/88:5 om säkerheten för barn i bil m. m. (prop. 1987/88:33).,,prot-198788--45
0,metadata,9 Riksdagens protokoll 1987/88:45,,prot-198788--45
0,metadata,Säkerheten för barn i bilm. m.,,prot-198788--45
0,metadata,17 8 Föredrogs trafikutskottets betänkande 1987/88:6 om förbud mot radarvarnare (prop. 1987/88:49).,,prot-198788--45
0,metadata,Anf. 122 STEN-OVE SUNDSTRÖM (s) replik:,,prot-198788--45
0,metadata,Förbud mot radarvarnare,,prot-198788--45
0,metadata,Överläggningen var härmed avslutad. (Beslut i ärendet skulle fattas vid nästa arbetsplenum.),,prot-198788--45
0,metadata,Utrikeshandel,,prot-198788--45
0,metadata,Anf. 136 JÖRN SVENSSON (vpk): Prot. 1987/88:45 Herr talman! Vi har redan vid flera tillfällen under höstens session haft 15 december 1987,,prot-198788--45
0,metadata,"Arbetsmarknadsutbildning, m. m.",,prot-198788--45
