,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1987/88:68-74,,prot-198788--68
0,metadata,Prot. 1987/88:68-74,,prot-198788--68
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198788--68
2,metadata,"Fredagen den 19 februari Kompletteringsväl till utskott ;,+'. .=+ =. «se. ia ere esccbsssenfr rs",,prot-198788--68
0,metadata,Tisdagen den 23 februari,,prot-198788--68
0,metadata,Avgjorda ärenden Prot. 1987/88:68-74 Tisdagen den 16 februari,,prot-198788--68
0,metadata,1987/88:68,,prot-198788--68
0,metadata,Prot. 1987/88:68,,prot-198788--68
0,metadata,Prot. 1987/88:68 12 februari 1988,,prot-198788--68
0,metadata,2 Riksdagens protokoll 1987/88:68-74,,prot-198788--68
0,metadata,7 & Kammaren åtskildes kl. 10.40.,,prot-198788--68
0,metadata,Fredagen den 19 februari Prot. Talmannen 93 1987/88:68-74,,prot-198788--68
0,metadata,gotab Stockholm 1988 14753,,prot-198788--68
