,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1987/88:19—-20,,prot-198788--20
0,metadata,Prot. 1987/88:19—-20,,prot-198788--20
0,metadata,1987/88:20,,prot-198788--20
0,metadata,Prot. 1987/88:20,,prot-198788--20
0,metadata,Prot. 1987/88:20 10 november 1987,,prot-198788--20
0,metadata,"sorg, m.m.",,prot-198788--20
0,metadata,38 Svar på interpellation 1987/88:45 om ASEA:s samgående med Brown Boveri,,prot-198788--20
0,metadata,5 $& Föredrogs och hänvisades Förslag 1987/88:8 till finansutskottet,,prot-198788--20
0,metadata,1987/88:128 av Per Stenmarck (m) till finansministern om taxeringsarbetet i första instans:,,prot-198788--20
0,metadata,1987/88:133 av Görel Bohlin (m) till kommunikationsministern om flygsäkerheten:,,prot-198788--20
0,metadata,Förteckning över talare Prot. (Siffrorna avser sida i protokollen) 1987/88:19—-20,,prot-198788--20
0,metadata,gotab Stockholm 1987 13986,,prot-198788--20
