pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,0,12,0,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,1,3,0,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,1,4,0,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,2,6,2,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,2,11,2,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,7,3,1,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,10,9,1,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,10,9,3,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,10,9,4,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,11,4,2,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,12,3,1,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,12,3,3,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,12,6,0,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,12,6,2,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,16,3,0,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,22,9,0,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,23,8,1,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,25,4,1,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,27,3,1,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,28,4,0,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,29,4,0,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,30,4,2,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,30,6,0,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,31,4,2,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,36,3,1,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,41,3,1,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,41,4,1,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,41,6,1,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,50,3,0,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,54,8,0,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,56,2,3,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,57,8,2,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,58,1,0,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,66,1,0,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,66,1,1,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,67,2,0,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,67,6,0,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,67,8,0,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,67,11,0,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,67,11,1,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,68,2,0,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,69,2,0,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,70,2,0,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,71,2,0,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,71,3,0,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,71,5,1,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,72,2,0,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,72,3,1,prot-1954-höst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,73,2,0,prot-1954-höst-fk--31
