pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
7090e83bd0c0a3da,    , ,0,0,0,prot-1954--ak--9
fcfff492e00727b6,Stockholm,Helsingfors,2,7,0,prot-1954--ak--9
fcfff492e00727b6,Stockholm,Helsingfors,8,10,1,prot-1954--ak--9
fcfff492e00727b6,Stockholm,Helsingfors,9,4,0,prot-1954--ak--9
fcfff492e00727b6,Stockholm,Helsingfors,11,17,1,prot-1954--ak--9
fcfff492e00727b6,Stockholm,Helsingfors,12,4,0,prot-1954--ak--9
fcfff492e00727b6,Stockholm,Helsingfors,12,6,0,prot-1954--ak--9
fcfff492e00727b6,Stockholm,Helsingfors,12,12,0,prot-1954--ak--9
fcfff492e00727b6,Stockholm,Helsingfors,12,13,4,prot-1954--ak--9
fcfff492e00727b6,Stockholm,Helsingfors,42,3,2,prot-1954--ak--9
fcfff492e00727b6,Stockholm,Helsingfors,43,19,0,prot-1954--ak--9
fcfff492e00727b6,Stockholm,Helsingfors,47,4,0,prot-1954--ak--9
fcfff492e00727b6,Stockholm,Helsingfors,48,4,0,prot-1954--ak--9
fcfff492e00727b6,Stockholm,Helsingfors,51,5,0,prot-1954--ak--9
fcfff492e00727b6,Stockholm,Helsingfors,64,4,0,prot-1954--ak--9
fcfff492e00727b6,Stockholm,Helsingfors,64,4,2,prot-1954--ak--9
fcfff492e00727b6,Stockholm,Helsingfors,67,7,0,prot-1954--ak--9
fcfff492e00727b6,Stockholm,Helsingfors,70,10,0,prot-1954--ak--9
fcfff492e00727b6,Stockholm,Helsingfors,70,11,0,prot-1954--ak--9
fcfff492e00727b6,Stockholm,Helsingfors,70,15,0,prot-1954--ak--9
