pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,1,2,9,prot-1930--ak--33
fcfff492e00727b6,Stockholm,Helsingfors,9,6,0,prot-1930--ak--33
fcfff492e00727b6,Stockholm,Helsingfors,15,10,0,prot-1930--ak--33
fcfff492e00727b6,Stockholm,Helsingfors,16,5,0,prot-1930--ak--33
fcfff492e00727b6,Stockholm,Helsingfors,18,2,0,prot-1930--ak--33
fcfff492e00727b6,Stockholm,Helsingfors,19,11,0,prot-1930--ak--33
fcfff492e00727b6,Stockholm,Helsingfors,20,2,1,prot-1930--ak--33
fcfff492e00727b6,Stockholm,Helsingfors,30,4,0,prot-1930--ak--33
fcfff492e00727b6,Stockholm,Helsingfors,30,8,0,prot-1930--ak--33
fcfff492e00727b6,Stockholm,Helsingfors,33,4,0,prot-1930--ak--33
fcfff492e00727b6,Stockholm,Helsingfors,34,2,0,prot-1930--ak--33
fcfff492e00727b6,Stockholm,Helsingfors,36,2,2,prot-1930--ak--33
fcfff492e00727b6,Stockholm,Helsingfors,39,3,0,prot-1930--ak--33
fcfff492e00727b6,Stockholm,Helsingfors,67,3,1,prot-1930--ak--33
fcfff492e00727b6,Stockholm,Helsingfors,74,1,3,prot-1930--ak--33
fcfff492e00727b6,Stockholm,Helsingfors,86,1,1,prot-1930--ak--33
fcfff492e00727b6,Stockholm,Helsingfors,91,4,0,prot-1930--ak--33
fcfff492e00727b6,Stockholm,Helsingfors,100,7,3,prot-1930--ak--33
fcfff492e00727b6,Stockholm,Helsingfors,101,5,0,prot-1930--ak--33
