pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,8,1,5,prot-1937--ak--23
fcfff492e00727b6,Stockholm,Helsingfors,18,3,0,prot-1937--ak--23
fcfff492e00727b6,Stockholm,Helsingfors,26,2,6,prot-1937--ak--23
fcfff492e00727b6,Stockholm,Helsingfors,29,1,3,prot-1937--ak--23
fcfff492e00727b6,Stockholm,Helsingfors,48,1,1,prot-1937--ak--23
fcfff492e00727b6,Stockholm,Helsingfors,54,2,2,prot-1937--ak--23
fcfff492e00727b6,Stockholm,Helsingfors,59,7,1,prot-1937--ak--23
fcfff492e00727b6,Stockholm,Helsingfors,69,1,1,prot-1937--ak--23
fcfff492e00727b6,Stockholm,Helsingfors,72,2,1,prot-1937--ak--23
fcfff492e00727b6,Stockholm,Helsingfors,74,1,2,prot-1937--ak--23
fcfff492e00727b6,Stockholm,Helsingfors,103,2,2,prot-1937--ak--23
fcfff492e00727b6,Stockholm,Helsingfors,107,1,1,prot-1937--ak--23
fcfff492e00727b6,Stockholm,Helsingfors,109,6,0,prot-1937--ak--23
