pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,0,63,27,prot-199899--22
7090e83bd0c0a3da,      , ,0,110,12,prot-199899--22
7090e83bd0c0a3da,    , ,0,110,14,prot-199899--22
7090e83bd0c0a3da,     , ,0,111,11,prot-199899--22
7090e83bd0c0a3da,    , ,0,111,13,prot-199899--22
7090e83bd0c0a3da,      , ,0,112,18,prot-199899--22
7090e83bd0c0a3da,    , ,0,112,20,prot-199899--22
7090e83bd0c0a3da,     , ,0,113,11,prot-199899--22
7090e83bd0c0a3da,    , ,0,113,13,prot-199899--22
7090e83bd0c0a3da,     , ,0,115,12,prot-199899--22
7090e83bd0c0a3da,    , ,0,115,14,prot-199899--22
7090e83bd0c0a3da,     , ,0,116,11,prot-199899--22
7090e83bd0c0a3da,    , ,0,116,13,prot-199899--22
7090e83bd0c0a3da,     , ,0,206,12,prot-199899--22
7090e83bd0c0a3da,    , ,0,206,14,prot-199899--22
7090e83bd0c0a3da,     , ,0,207,11,prot-199899--22
7090e83bd0c0a3da,    , ,0,207,13,prot-199899--22
7090e83bd0c0a3da,       , ,0,211,11,prot-199899--22
7090e83bd0c0a3da,    , ,0,211,13,prot-199899--22
7090e83bd0c0a3da,       , ,0,216,10,prot-199899--22
7090e83bd0c0a3da,    , ,0,216,11,prot-199899--22
7090e83bd0c0a3da,       , ,0,217,11,prot-199899--22
7090e83bd0c0a3da,    , ,0,217,12,prot-199899--22
7090e83bd0c0a3da,     , ,0,243,11,prot-199899--22
7090e83bd0c0a3da,    , ,0,243,12,prot-199899--22
7090e83bd0c0a3da,     , ,0,244,10,prot-199899--22
7090e83bd0c0a3da,    , ,0,244,11,prot-199899--22
7090e83bd0c0a3da,     , ,0,245,10,prot-199899--22
7090e83bd0c0a3da,    , ,0,245,11,prot-199899--22
7090e83bd0c0a3da,     , ,0,246,10,prot-199899--22
7090e83bd0c0a3da,    , ,0,246,11,prot-199899--22
fcfff492e00727b6,Stockholm,Helsingfors,0,274,4,prot-199899--22
