,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198283--112
0,metadata,1982/83 111-112,,prot-198283--112
0,metadata,1982/83:112,,prot-198283--112
0,metadata,22$ Fortsatt cementproduktion i Degerhamn,,prot-198283--112
0,metadata,Utskottets hemställan bifölls.,,prot-198283--112
0,metadata,10 Riksdagens protokoll 1982/83:111-112,,prot-198283--112
0,metadata,248 Föredrogs Civilutskottets betänkande,,prot-198283--112
0,metadata,Nr 112 Onsdagen den 6 april 1983,,prot-198283--112
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198283--112
0,metadata,| NET bj Ke dn VÄNDE RAA,,prot-198283--112
0,metadata,Onsdagen den 6 april,,prot-198283--112
