,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198283--41
0,metadata,1982/83 39-42,,prot-198283--41
0,metadata,1982/83:166 av Gullan Lindblad (m) om klarare regler beträffande sociala avgifter för hantverkare,,prot-198283--41
0,metadata,1982/83:41,,prot-198283--41
0,metadata,8 Riksdagens protokoll 1982/83:39—42,,prot-198283--41
0,metadata,Nr 41 Måndagen den 6 december 1982,,prot-198283--41
0,metadata,3$ Svar på interpellation 1982/83:32 om arrendepolitiken,,prot-198283--41
0,metadata,9 Riksdagens protokoll 1982/83:39-42,,prot-198283--41
0,metadata,48 Svar på interpellation 1982/83:34 om åtgärder mot arbetslösheten i Göteborgsregionen,,prot-198283--41
0,metadata,Nr 41 Måndagen den,,prot-198283--41
0,metadata,Förteckning över talare 1982/83 (Siffrorna avser sida i protokollen) 39-42,,prot-198283--41
