,pattern,txt,replacement,filename
0,metadata,1982/83:116-118 12-13 april 1983,,prot-198283--116
0,metadata,1982/83:413 av Margö Ingvardsson (vpk) om antalet beredskapsarbeten under sommaren och hösten .........s--+>,,prot-198283--116
0,metadata,Jordbruksutskottets betänkande 1982/83:26 Avfallshantering och återvinning ........ssss-s>>>,,prot-198283--116
0,metadata,28 Svar på fråga 1982/83:345 om rätt att använda punktskrift i domstolsprocess m. m.,,prot-198283--116
0,metadata,Nr 116 Tisdagen den 12 april 1983,,prot-198283--116
0,metadata,2 Riksdagens protokoll 1982/83:116-118,,prot-198283--116
0,metadata,6$ Svar på fråga 1982/83:391 om utvandringen av judar från Sovjetunionen,,prot-198283--116
0,metadata,Överläggningen var härmed avslutad.,,prot-198283--116
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198283--116
0,metadata,Tisdagen den 12 april 1983,,prot-198283--116
0,metadata,"1982/83:2333 av Nils Åsling m. fl. Vissa varvsfrågor, m. m. (prop. 1982/83:147)",,prot-198283--116
0,metadata,1982/83 116-118,,prot-198283--116
0,metadata,minab/gotab Stockholm 1983 75447,,prot-198283--116
