,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198283--127
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198283--127
1,metadata,Fredagen den 22 april,,prot-198283--127
0,metadata,Tisdagen den 26 april,,prot-198283--127
0,metadata,1982/83 126-129,,prot-198283--127
0,metadata,1982/83:127,,prot-198283--127
0,metadata,7 Riksdagens protokoll 1982/83:126-129,,prot-198283--127
0,metadata,Fredagen den 22 april 1983,,prot-198283--127
0,metadata,88 Förhandlingarna återupptogs kl. 14.00.,,prot-198283--127
0,metadata,utbildning av sjukgymnaster:,,prot-198283--127
0,metadata,138 Kammaren åtskildes kl. 14.01.,,prot-198283--127
0,metadata,minab/gotab Stockholm 1983 75603,,prot-198283--127
