,pattern,txt,replacement,filename
0,metadata,1982/83:54—55 17 december 1982,,prot-198283--55
0,metadata,1982/83 54-55,,prot-198283--55
0,metadata,Utrikesutskottets betänkande 1982/83:13 Ändring av EFTA-konventionen,,prot-198283--55
0,metadata,1982/83:55,,prot-198283--55
0,metadata,Nr 55 Fredagen den 17 december 1982,,prot-198283--55
0,metadata,5$ Avslutningsord Nr 55,,prot-198283--55
0,metadata,Kl. 18.15,,prot-198283--55
1,metadata,"Talmannen 140, 141",,prot-198283--55
2,metadata,"Josefson, Stig (c) 138",,prot-198283--55
3,metadata,"Molin, Björn (fp) 138 Wachtmeister, Knut (m) 137, 140 Wärnberg, Erik (s) 139, 140",,prot-198283--55
0,metadata,GOTAB 73311,,prot-198283--55
