,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198283--68
0,metadata,1982/83 67-69,,prot-198283--68
0,metadata,1982/83:68,,prot-198283--68
0,metadata,1982/83:1151 av Kerstin Ekman och Kenth Skårvik Nr 68,,prot-198283--68
0,metadata,"1982/83:1184 av Kjell Mattsson m. fl. Nr 68 Beskattningen av hyresintäkter vid uthyrning av fastighet för fritidsändamål, m.m.",,prot-198283--68
0,metadata,1982/83:1221 av Barbro Evermo m. fl. Nr 68,,prot-198283--68
0,metadata,1982/83:1258 av Gunhild Bolander Nr 68,,prot-198283--68
0,metadata,1982/83:1294 av Ingemar Eliasson De äldres tandvård,,prot-198283--68
0,metadata,1982/83:1330 av Britt Mogård m. fl. Nr 68,,prot-198283--68
0,metadata,1982/83:1366 av Sven Henricsson och Björn Samuelson Nr 68,,prot-198283--68
0,metadata,1982/83:1402 av Gunhild Bolander Nr 68,,prot-198283--68
0,metadata,1982/83:1438 av Lena Öhrsvik Televerkets nya taxor,,prot-198283--68
0,metadata,1982/83:1474 av Sivert Andersson m. fl. Nr 68,,prot-198283--68
0,metadata,1982/83:1510 av Roland Brännström m. fl. Nr 68,,prot-198283--68
0,metadata,1982/83:1546 av Sivert Andersson och Stig Gustafsson Nr 68,,prot-198283--68
0,metadata,1982/83:1582 av Olle Westberg m. fl. Nr 68,,prot-198283--68
0,metadata,1982/83:1620 av Tore Claeson m. fl. Byggnadsforskning,,prot-198283--68
0,metadata,1982/83:1654 av Kerstin Göthberg och Larz Johansson Nr 68,,prot-198283--68
0,metadata,1982/83:1690 av Björn Molin och Jan-Erik Wikström Nr 68,,prot-198283--68
0,metadata,1982/83:1722 av Tommy Franzén m. fl. Återinförande av rätten till reseavdrag,,prot-198283--68
0,metadata,1982/83:1758 av Göran Allmér Nr 68,,prot-198283--68
0,metadata,1982/83:1794 av Eric Hägelmark Nr 68,,prot-198283--68
0,metadata,1982/83:1830 av Gunnar Hökmark och Per Unckel Nr 68,,prot-198283--68
0,metadata,1982/83:1866 av Nils Åsling Nr 68,,prot-198283--68
0,metadata,1982/83:1902 av Rune Rydén m. fl. Nr 68 Gymnasieskolans humanistiska linje,,prot-198283--68
0,metadata,1982/83:1938 av Per-Ola Eriksson och Anders Svärd Nr 68,,prot-198283--68
0,metadata,1982/83:1974 av Margareta Winberg m. fl. Nr 68,,prot-198283--68
0,metadata,1982/83:2010 av Arne Fransson och Pär Granstedt Nr 68 Maktkoncentrationen i näringslivet,,prot-198283--68
0,metadata,1982/83:2046 av Nils Åsling Nr 68,,prot-198283--68
0,metadata,1982/83:2082 av Erkki Tammenoksa och Margareta Persson Nr 68,,prot-198283--68
0,metadata,1982/83:2120 av Rolf Wirtén och Eric Hägelmark Invandrarfrågor,,prot-198283--68
0,metadata,1982/83:2154 av Mats Olsson m. fl. Nr 68,,prot-198283--68
0,metadata,1982/83:2190 av Sture Korpås m. fl. Nr 68,,prot-198283--68
0,metadata,Tisdagen den 25 januari Kl. 17.30 Talmannen 67,,prot-198283--68
0,metadata,minab/gotab Stockholm 1983 73714,,prot-198283--68
