,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198283--23
0,metadata,Lagutskottets betänkanden 1982/83:4 Ändring i växtförädlarrättslagen 1982/83:6 Lag om rymdverksamhet,,prot-198283--23
0,metadata,1982/83 23-25,,prot-198283--23
0,metadata,1982/83:23,,prot-198283--23
0,metadata,Nr 23 Onsdagen den 10 november 1982,,prot-198283--23
0,metadata,1982/83:1). Justitieombuds-,,prot-198283--23
0,metadata,2 Riksdagens protokoll 1982/83:23-25,,prot-198283--23
0,metadata,Anf. 20 JÖRN SVENSSON (vpk):,,prot-198283--23
0,metadata,3 Riksdagens protokoll 1982/83:23-25,,prot-198283--23
0,metadata,Lag om rymd-,,prot-198283--23
0,metadata,Onsdagen den,,prot-198283--23
0,metadata,13 $ Statligt ägande inom läkemedelsindustrin Nr 23,,prot-198283--23
0,metadata,4 Riksdagens protokoll 1982/83:23-25,,prot-198283--23
0,metadata,Christer Eirefelt! 51,,prot-198283--23
0,metadata,Onsdagen den 10 november 1982,,prot-198283--23
0,metadata,Civilutskottets betänkande 1982/83:1 Vissa planeringsinsatser m. m.,,prot-198283--23
0,metadata,108 Kammaren åtskildes kl. 09.04.,,prot-198283--23
