pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,16,8,3,prot-198283--86
fcfff492e00727b6,Stockholm,Helsingfors,17,2,3,prot-198283--86
fcfff492e00727b6,Stockholm,Helsingfors,18,6,8,prot-198283--86
fcfff492e00727b6,Stockholm,Helsingfors,20,6,4,prot-198283--86
fcfff492e00727b6,Stockholm,Helsingfors,25,2,3,prot-198283--86
fcfff492e00727b6,Stockholm,Helsingfors,33,2,0,prot-198283--86
fcfff492e00727b6,Stockholm,Helsingfors,34,7,3,prot-198283--86
fcfff492e00727b6,Stockholm,Helsingfors,36,6,1,prot-198283--86
fcfff492e00727b6,Stockholm,Helsingfors,36,6,7,prot-198283--86
fcfff492e00727b6,Stockholm,Helsingfors,36,6,10,prot-198283--86
fcfff492e00727b6,Stockholm,Helsingfors,37,2,1,prot-198283--86
fcfff492e00727b6,Stockholm,Helsingfors,37,4,1,prot-198283--86
fcfff492e00727b6,Stockholm,Helsingfors,39,4,3,prot-198283--86
fcfff492e00727b6,Stockholm,Helsingfors,49,2,5,prot-198283--86
fcfff492e00727b6,Stockholm,Helsingfors,52,11,0,prot-198283--86
fcfff492e00727b6,Stockholm,Helsingfors,52,16,0,prot-198283--86
fcfff492e00727b6,Stockholm,Helsingfors,53,1,2,prot-198283--86
fcfff492e00727b6,Stockholm,Helsingfors,53,5,0,prot-198283--86
fcfff492e00727b6,Stockholm,Helsingfors,53,5,1,prot-198283--86
fcfff492e00727b6,Stockholm,Helsingfors,56,4,0,prot-198283--86
