,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198283--136
0,metadata,1982/83 136-138,,prot-198283--136
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198283--136
1,metadata,Rune Å ngström,,prot-198283--136
0,metadata,6$ Meddelande om svar på interpellation 1982/83:112,,prot-198283--136
0,metadata,8$ Svar på fråga 1982/83:446 om frihet att själv välja medlemskap i politiskt parti,,prot-198283--136
0,metadata,Överläggningen var härmed avslutad.,,prot-198283--136
0,metadata,13$ Föredrogs och hänvisades Nr 136 Proposition,,prot-198283--136
0,metadata,1982/83:474 av Bengt Wittbom (m) till arbetsmarknadsministern om åtgärder för att förbättra effektiviteten inom AMS:,,prot-198283--136
0,metadata,"Ullsten, Ola (fp) 76, 83, 84, 86, 87 Virgin, Ivar (m) 101, 115, 116 Ångström, Rune (fp) 40, 56, 58, 62, 73",,prot-198283--136
0,metadata,minab/gotab Stockholm 1983 75656,,prot-198283--136
