,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198283--96
0,metadata,1982/83:287 av Rune Ångström (fp) om tillsättning av ordförande i utredningen om förmåner m. m. vid frivillig försvars-,,prot-198283--96
0,metadata,Tisdagen den 15 mars,,prot-198283--96
0,metadata,1982/83:96,,prot-198283--96
0,metadata,5 Riksdagens protokoll 1982/83:94-97,,prot-198283--96
0,metadata,38 Svar på interpellation 1982/83:75 om kvinnornas situation på arbetsmarknaden,,prot-198283--96
0,metadata,Nr 96 Måndagen den 14 mars 1983,,prot-198283--96
0,metadata,6 Riksdagens protokoll 1982/83:94-97,,prot-198283--96
0,metadata,"4$ Svar på interpellationerna 1982/83:76, 77 och 78 om arbetslösheten i Kopparbergs, Värmlands och Norrbottens län",,prot-198283--96
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198283--96
1,metadata,7 Riksdagens protokoll 1982/83:94-97,,prot-198283--96
0,metadata,8 Riksdagens protokoll 1982/83:94-97,,prot-198283--96
0,metadata,9 Riksdagens protokoll 1982183:94-97,,prot-198283--96
0,metadata,10 Riksdagens protokoll 1982/83:94-97,,prot-198283--96
1,metadata,78 Föredrogs och hänvisades Motion 1982/83:2221 till jordbruksutskottet,,prot-198283--96
0,metadata,1982/83:334 av Börje Stensson (fp) till kommunikationsministern om järnvägstrafik kontra landsvägstrafik:,,prot-198283--96
0,metadata,Förteckning över talare 1982/83 (Siffrorna avser sida i protokollen) 94-97,,prot-198283--96
0,metadata,1982/83 94-97,,prot-198283--96
0,metadata,minab/gotab Stockholm 1983 75094,,prot-198283--96
