,pattern,txt,replacement,filename
0,metadata,1982/83:139-140 5 maj 1983,,prot-198283--140
0,metadata,1982/83 139-140,,prot-198283--140
0,metadata,1982/83:14 Ändring i civilförsvarslagen,,prot-198283--140
0,metadata,1982/83:140,,prot-198283--140
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198283--140
5,metadata,8 Riksdagens protokoll 1982/83:139-140,,prot-198283--140
0,metadata,Nr 140 Torsdagen den 5 maj 1983,,prot-198283--140
0,metadata,129 9 Riksdagens protokoll 1982183:139-140,,prot-198283--140
0,metadata,5 maj 1983,,prot-198283--140
0,metadata,11 Riksdagens protokoll 1982/83:139-140,,prot-198283--140
0,metadata,"representation, m.m.",,prot-198283--140
0,metadata,Torsdagen den 5 maj 1983,,prot-198283--140
0,metadata,Förteckning över talare 1982/83 (Siffrorna avser sida i protokollen) 139-140,,prot-198283--140
0,metadata,minab/gotab Stockholm 1983 75663,,prot-198283--140
