,pattern,txt,replacement,filename
0,metadata,1982/83:100-101 17 mars 1983,,prot-198283--101
0,metadata,1982/83 100-101,,prot-198283--101
0,metadata,1982/83:101,,prot-198283--101
0,metadata,7 Riksdagens protokoll 1982183:100-101,,prot-198283--101
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198283--101
0,metadata,8 Riksdagens protokoll 1982/83:100-101,,prot-198283--101
0,metadata,318 Föredrogs,,prot-198283--101
1,metadata,Arbetsmarknadsutskottets betänkande,,prot-198283--101
2,metadata,1982/83:18 Riksdagens lönedelegations verksamhet under år 1982 (redog. 1982/83:3),,prot-198283--101
0,metadata,9 Riksdagens protokoll 1982/83:100-101,,prot-198283--101
0,metadata,minab/gotab Stockholm 1983 75119,,prot-198283--101
