,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198283--42
0,metadata,1982/83 39-42,,prot-198283--42
0,metadata,1982/83:166 av Gullan Lindblad (m) om klarare regler beträffande sociala avgifter för hantverkare,,prot-198283--42
0,metadata,1982/83:42,,prot-198283--42
0,metadata,10 Riksdagens protokoll 1982/83:39-42,,prot-198283--42
0,metadata,48 Svar på fråga 1982/83:127 om SJ:s tidtabell,,prot-198283--42
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198283--42
0,metadata,gående järnvägs-,,prot-198283--42
0,metadata,"7$ Svar på frågorna 1982/83:129, 130 och 138 om blockbetygen i grundskolan, m. m.",,prot-198283--42
0,metadata,Nr 42 Tisdagen den,,prot-198283--42
0,metadata,Tisdagen den 7 december 1982,,prot-198283--42
0,metadata,98 Svar på fråga 1982/83:140 om meddelarskyddet för tjänstemän i regeringskansliet,,prot-198283--42
0,metadata,10 $ Svar på fråga 1982/83:105 om svenskundervisningen för invandrare,,prot-198283--42
0,metadata,113 Svar på fråga 1982/83:108 om vården av barn och gamla,,prot-198283--42
0,metadata,12 Riksdagens protokoll 1982/83:39-42,,prot-198283--42
0,metadata,Överläggningen var härmed avslutad.,,prot-198283--42
0,metadata,Nr 42 Tisdagen den 7 december 1982,,prot-198283--42
0,metadata,16 $ Återkallelse av proposition Nr 42,,prot-198283--42
0,metadata,1982/83:170 av Martin Olsson (c) till bostadsministern om inrättande av en kartkonserveringscentral:,,prot-198283--42
0,metadata,Förteckning över talare 1982/83 (Siffrorna avser sida i protokollen) 39-42,,prot-198283--42
