,pattern,txt,replacement,filename
0,metadata,1982/83:47-49 10-14 december 1982,,prot-198283--47
0,metadata,1982/83 47-49,,prot-198283--47
0,metadata,Konstitutionsutskottets betänkanden,,prot-198283--47
1,metadata,1982/83:12 Ändringar i sekretesslagen,,prot-198283--47
2,metadata,1982/83:13 Granskning av riksdagens förvaltningsstyrelses verksamhet,,prot-198283--47
0,metadata,1982/83:47,,prot-198283--47
0,metadata,Nr 47 Fredagen den 10 december 1982,,prot-198283--47
0,metadata,38 Föredrogs och hänvisades Proposition 1982/83:67 till lagutskottet,,prot-198283--47
0,metadata,1982/83:9 Ändring i byggnadsstadgan — uppvärmning av byggnader (prop. 1982/83:45),,prot-198283--47
0,metadata,Förteckning över talare 1982/83 (Siffrorna avser sida i protokollen) 47-49,,prot-198283--47
0,metadata,'GOTAB 73296 Stockholm 1982,,prot-198283--47
