,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198283--108
0,metadata,1982/83 107-108,,prot-198283--108
0,metadata,Civilutskottets betänkande 1982/83:14 Anslag till bostadsdepartementet m. m. ...........,,prot-198283--108
0,metadata,9 Riksdagens protokoll 1982/83:107-108,,prot-198283--108
0,metadata,Föredrogs utbildningsutskottets betänkande 1982/83:18 om vissa för skolväsendet gemensamma frågor m. m. (prop. 1982/83:100 delvis).,,prot-198283--108
0,metadata,10 Riksdagens protokoll 1982/83:107-108,,prot-198283--108
0,metadata,Anf. 177 BIRGITTA RYDLE (m) replik:,,prot-198283--108
0,metadata,11 Riksdagens protokoll 1982/83:107-108,,prot-198283--108
0,metadata,Torsdagen den 24 mars 1983,,prot-198283--108
0,metadata,Torsdagen den 24 mars,,prot-198283--108
0,metadata,minab/gotab Stockholm 1983 75188,,prot-198283--108
