,pattern,txt,replacement,filename
0,metadata,1982/83:130-131 27 april 1983,,prot-198283--131
0,metadata,1982/83 130-131,,prot-198283--131
0,metadata,1982/83:131,,prot-198283--131
0,metadata,9 Riksdagens protokoll 1982/83:130-131,,prot-198283--131
0,metadata,18 $ Studiestöd,,prot-198283--131
0,metadata,10 Riksdagens protokoll 1982/83:130-131,,prot-198283--131
0,metadata,11 Riksdagens protokoll 1982/83:130-131,,prot-198283--131
0,metadata,Överläggningen var härmed avslutad.,,prot-198283--131
0,metadata,12 Riksdagens protokoll 1982183:130-131,,prot-198283--131
0,metadata,238 Kammaren åtskildes kl. 23.57.,,prot-198283--131
0,metadata,minab/gotab Stockholm 1983 75634,,prot-198283--131
