,pattern,txt,replacement,filename
0,metadata,1982/83:102-104 18-22 mars 1983,,prot-198283--104
0,metadata,1982/83 102-104,,prot-198283--104
0,metadata,1982/83:104,,prot-198283--104
0,metadata,22 mars 1983 Anf. 15 LENNART BLOM (m):,,prot-198283--104
0,metadata,Överläggningen var härmed avslutad.,,prot-198283--104
0,metadata,16 $ Svar på fråga 1982/83:320 om tillgången till snabba tågförbindelser,,prot-198283--104
0,metadata,Nr 104 Tisdagen den 22 mars 1983,,prot-198283--104
0,metadata,1982/83:361 av Paul Lestander (vpk) till finansministern om indelningen i kronofogdedistrikt:,,prot-198283--104
0,metadata,"Pettersson, Lennart (s) 82, 83 1982/83 Rydén, Rune (m) 89, 90, 91 102-104 Stensson, Börje (fp) 105, 107, Wikström, Jan-Erik (fp) 88, 90",,prot-198283--104
0,metadata,minab/gotab Stockholm 1983 75142,,prot-198283--104
