,pattern,txt,replacement,filename
0,metadata,1982/83:163-164 2 juni 1983,,prot-198283--163
0,metadata,1982/83:163,,prot-198283--163
0,metadata,Nr 163 Torsdagen den 2 juni 1983,,prot-198283--163
0,metadata,2 Riksdagens protokoll 19821/83:163-164,,prot-198283--163
0,metadata,3 Riksdagens protokoll 1982/83:163-164,,prot-198283--163
0,metadata,4 Riksdagens protokoll 1982/83:163-164,,prot-198283--163
0,metadata,Denna lag träder i kraft den 1 juli 1983.”,,prot-198283--163
0,metadata,5 Riksdagens protokoll 1982/83:163-164,,prot-198283--163
0,metadata,6 Riksdagens protokoll 1982/83:163-164,,prot-198283--163
0,metadata,7 Riksdagens protokoll 1982/83:163-164,,prot-198283--163
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198283--163
0,metadata,8 Riksdagens protokoll 1982/83:163-164,,prot-198283--163
0,metadata,9 Riksdagens protokoll 1982/83:163-164,,prot-198283--163
0,metadata,1982/83 163-164,,prot-198283--163
